Date,SPGSCI
1992-06-01,193.039993
1992-06-02,193.580002
1992-06-03,195.639999
1992-06-04,196.029999
1992-06-05,195.869995
1992-06-08,195.630005
1992-06-09,195.089996
1992-06-10,195.5
1992-06-11,194.360001
1992-06-12,194.449997
1992-06-15,193.830002
1992-06-16,193.630005
1992-06-17,194.440002
1992-06-18,194.020004
1992-06-19,194.660004
1992-06-22,194.520004
1992-06-23,194.789993
1992-06-24,195.690002
1992-06-25,194.619995
1992-06-26,194.199997
1992-06-29,193.759995
1992-06-30,190.889999
1992-07-01,191.210007
1992-07-02,192.020004
1992-07-06,190.229996
1992-07-07,188.009995
1992-07-08,187.130005
1992-07-09,187.229996
1992-07-10,186.490005
1992-07-13,186.669998
1992-07-14,187.149994
1992-07-15,188.529999
1992-07-16,188.929993
1992-07-17,188.309998
1992-07-20,188.399994
1992-07-21,187.759995
1992-07-22,188.800003
1992-07-23,189.190002
1992-07-24,189.410004
1992-07-27,189.259995
1992-07-28,188.800003
1992-07-29,187.979996
1992-07-30,186.940002
1992-07-31,186.690002
1992-08-03,185.720001
1992-08-04,184.800003
1992-08-05,183.889999
1992-08-06,185.25
1992-08-07,184.220001
1992-08-10,183.5
1992-08-11,182.899994
1992-08-12,183.360001
1992-08-13,184.649994
1992-08-14,184.75
1992-08-17,185.490005
1992-08-18,185.520004
1992-08-19,184.399994
1992-08-20,184.889999
1992-08-21,183.779999
1992-08-24,187.039993
1992-08-25,185.160004
1992-08-26,185.020004
1992-08-27,184.240005
1992-08-28,185.229996
1992-08-31,186.399994
1992-09-01,187.179993
1992-09-02,188.179993
1992-09-03,187.860001
1992-09-04,188.440002
1992-09-08,189.229996
1992-09-09,188.490005
1992-09-10,187.960007
1992-09-11,187.630005
1992-09-14,189.119995
1992-09-15,188.720001
1992-09-16,189
1992-09-17,188.059998
1992-09-18,186.979996
1992-09-21,187.020004
1992-09-22,186.740005
1992-09-23,187.699997
1992-09-24,187.199997
1992-09-25,186.910004
1992-09-28,187.229996
1992-09-29,186.75
1992-09-30,187.050003
1992-10-01,188.029999
1992-10-02,188.210007
1992-10-05,186.990005
1992-10-06,187.009995
1992-10-07,187.339996
1992-10-08,188.059998
1992-10-09,190.080002
1992-10-12,190.690002
1992-10-13,189.360001
1992-10-14,189.710007
1992-10-15,190.779999
1992-10-16,189.619995
1992-10-19,189.460007
1992-10-20,189.149994
1992-10-21,187.199997
1992-10-22,185.770004
1992-10-23,184.860001
1992-10-26,185.350006
1992-10-27,184.570007
1992-10-28,184.059998
1992-10-29,182.149994
1992-10-30,182.410004
1992-11-02,183.960007
1992-11-03,183.410004
1992-11-04,181.350006
1992-11-05,182.300003
1992-11-06,180.490005
1992-11-09,181.919998
1992-11-10,180.949997
1992-11-11,181.350006
1992-11-12,180.940002
1992-11-13,180.570007
1992-11-16,182.509995
1992-11-17,181.759995
1992-11-18,180.929993
1992-11-19,182.539993
1992-11-20,182.550003
1992-11-23,181.490005
1992-11-24,181.479996
1992-11-25,181.979996
1992-11-27,181.720001
1992-11-30,180.100006
1992-12-01,178.240005
1992-12-02,177.630005
1992-12-03,176.020004
1992-12-04,175.419998
1992-12-07,177.350006
1992-12-08,175.940002
1992-12-09,176.309998
1992-12-10,178.5
1992-12-11,178.449997
1992-12-14,178.550003
1992-12-15,177.929993
1992-12-16,180.449997
1992-12-17,181.490005
1992-12-18,181.619995
1992-12-21,182.419998
1992-12-22,181.869995
1992-12-23,182.949997
1992-12-24,183.110001
1992-12-28,182.199997
1992-12-29,180.899994
1992-12-30,180.779999
1992-12-31,181.009995
1993-01-04,179.279999
1993-01-05,179.979996
1993-01-06,178.889999
1993-01-07,178.720001
1993-01-08,179.070007
1993-01-11,179.580002
1993-01-12,177.539993
1993-01-13,178.050003
1993-01-14,179.020004
1993-01-15,180.020004
1993-01-18,179.679993
1993-01-19,179.089996
1993-01-20,178.009995
1993-01-21,178.479996
1993-01-22,178.610001
1993-01-25,181.699997
1993-01-26,181.520004
1993-01-27,181.360001
1993-01-28,183.820007
1993-01-29,183.350006
1993-02-01,183.389999
1993-02-02,181.809998
1993-02-03,181.970001
1993-02-04,182.910004
1993-02-05,182.610001
1993-02-08,182.429993
1993-02-09,182.880005
1993-02-10,184.699997
1993-02-11,184.940002
1993-02-12,183.330002
1993-02-16,181.589996
1993-02-17,181.289993
1993-02-18,182.009995
1993-02-19,183.139999
1993-02-22,185.169998
1993-02-23,186.020004
1993-02-24,185.979996
1993-02-25,186.289993
1993-02-26,186.5
1993-03-01,186.300003
1993-03-02,186.289993
1993-03-03,186.839996
1993-03-04,189.690002
1993-03-05,189.279999
1993-03-08,188.380005
1993-03-09,188.479996
1993-03-10,187.630005
1993-03-11,186.350006
1993-03-12,187.389999
1993-03-15,187.610001
1993-03-16,187.570007
1993-03-17,187.850006
1993-03-18,189.389999
1993-03-19,189.690002
1993-03-22,187.279999
1993-03-23,187.699997
1993-03-24,188.399994
1993-03-25,189.660004
1993-03-26,189.850006
1993-03-29,189.289993
1993-03-30,188.809998
1993-03-31,190.169998
1993-04-01,190.509995
1993-04-02,190.75
1993-04-05,189.679993
1993-04-06,187.809998
1993-04-07,187.820007
1993-04-08,187.449997
1993-04-12,188.679993
1993-04-13,188.820007
1993-04-14,188.570007
1993-04-15,187.320007
1993-04-16,186.009995
1993-04-19,186
1993-04-20,185.960007
1993-04-21,186.199997
1993-04-22,185.570007
1993-04-23,185.899994
1993-04-26,186.410004
1993-04-27,186.160004
1993-04-28,185.929993
1993-04-29,188.050003
1993-04-30,187.669998
1993-05-03,188.029999
1993-05-04,186.800003
1993-05-05,186.839996
1993-05-06,187.240005
1993-05-07,186.809998
1993-05-10,186.300003
1993-05-11,185.889999
1993-05-12,185.429993
1993-05-13,183.630005
1993-05-14,182.820007
1993-05-17,182.850006
1993-05-18,182.070007
1993-05-19,181.960007
1993-05-20,183.429993
1993-05-21,183.550003
1993-05-24,182.190002
1993-05-25,182.820007
1993-05-26,182.059998
1993-05-27,181.850006
1993-05-28,181.220001
1993-06-01,181.360001
1993-06-02,180.539993
1993-06-03,179.309998
1993-06-04,180.029999
1993-06-07,179.580002
1993-06-08,179.580002
1993-06-09,179.740005
1993-06-10,178.169998
1993-06-11,177.389999
1993-06-14,176.820007
1993-06-15,174.970001
1993-06-16,175.850006
1993-06-17,175.800003
1993-06-18,175.809998
1993-06-21,175.649994
1993-06-22,174.660004
1993-06-23,175.779999
1993-06-24,176
1993-06-25,175.919998
1993-06-28,176.220001
1993-06-29,175.740005
1993-06-30,175.970001
1993-07-01,175.449997
1993-07-02,175.229996
1993-07-06,177.429993
1993-07-07,176.020004
1993-07-08,174.720001
1993-07-09,174.789993
1993-07-12,174.729996
1993-07-13,174.369995
1993-07-14,171.940002
1993-07-15,172.100006
1993-07-16,170.699997
1993-07-19,174.179993
1993-07-20,172.75
1993-07-21,173.149994
1993-07-22,172.639999
1993-07-23,173.729996
1993-07-26,174.690002
1993-07-27,176.600006
1993-07-28,175.639999
1993-07-29,175.389999
1993-07-30,174.059998
1993-08-02,174.850006
1993-08-03,174.759995
1993-08-04,174.570007
1993-08-05,173.110001
1993-08-06,173.279999
1993-08-09,174.070007
1993-08-10,173.649994
1993-08-11,175.619995
1993-08-12,176.220001
1993-08-13,176.539993
1993-08-16,175.559998
1993-08-17,176.169998
1993-08-18,174.990005
1993-08-19,175.050003
1993-08-20,175.529999
1993-08-23,176.460007
1993-08-24,175.759995
1993-08-25,175.130005
1993-08-26,175.369995
1993-08-27,177.910004
1993-08-30,177.889999
1993-08-31,175.839996
1993-09-01,174.369995
1993-09-02,174.589996
1993-09-03,174.110001
1993-09-07,170.570007
1993-09-08,171.279999
1993-09-09,171.050003
1993-09-10,170.839996
1993-09-13,171.960007
1993-09-14,171.770004
1993-09-15,171.5
1993-09-16,171.369995
1993-09-17,172.539993
1993-09-20,174.649994
1993-09-21,174.550003
1993-09-22,172.869995
1993-09-23,173.770004
1993-09-24,173.300003
1993-09-27,172.710007
1993-09-28,173.190002
1993-09-29,176.350006
1993-09-30,177.360001
1993-10-01,177.330002
1993-10-04,176.800003
1993-10-05,176.350006
1993-10-06,176.399994
1993-10-07,177.350006
1993-10-08,177.880005
1993-10-11,178.889999
1993-10-12,179.699997
1993-10-13,179.259995
1993-10-14,178.580002
1993-10-15,177.729996
1993-10-18,176.990005
1993-10-19,176.949997
1993-10-20,177.190002
1993-10-21,177.419998
1993-10-22,175.580002
1993-10-25,173.399994
1993-10-26,172.630005
1993-10-27,173.630005
1993-10-28,172.289993
1993-10-29,171.419998
1993-11-01,173.080002
1993-11-02,171.660004
1993-11-03,171.899994
1993-11-04,171.979996
1993-11-05,171.289993
1993-11-08,170.029999
1993-11-09,170.080002
1993-11-10,171.460007
1993-11-11,173.929993
1993-11-12,173.059998
1993-11-15,173.119995
1993-11-16,173.089996
1993-11-17,175
1993-11-18,173.979996
1993-11-19,173.770004
1993-11-22,173.720001
1993-11-23,171.110001
1993-11-24,170.449997
1993-11-26,170.539993
1993-11-29,165.550003
1993-11-30,165.070007
1993-12-01,165.660004
1993-12-02,163.669998
1993-12-03,164.300003
1993-12-06,162.75
1993-12-07,163.75
1993-12-08,163.600006
1993-12-09,163.949997
1993-12-10,166.809998
1993-12-13,164.830002
1993-12-14,165.25
1993-12-15,165.199997
1993-12-16,164.940002
1993-12-17,164.710007
1993-12-20,164.289993
1993-12-21,163.240005
1993-12-22,164.270004
1993-12-23,163.539993
1993-12-27,162.300003
1993-12-28,162.270004
1993-12-29,164.220001
1993-12-30,163.509995
1993-12-31,163.550003
1994-01-03,164.529999
1994-01-04,165.789993
1994-01-05,169.050003
1994-01-06,169.779999
1994-01-07,170.759995
1994-01-10,168.279999
1994-01-11,170.539993
1994-01-12,169.330002
1994-01-13,169.729996
1994-01-14,172.119995
1994-01-17,173.130005
1994-01-18,170.600006
1994-01-19,170.399994
1994-01-20,169.860001
1994-01-21,170.919998
1994-01-24,173.199997
1994-01-25,173.220001
1994-01-26,175.679993
1994-01-27,175.869995
1994-01-28,176.850006
1994-01-31,177.350006
1994-02-01,180.850006
1994-02-02,181.850006
1994-02-03,178.619995
1994-02-04,177.229996
1994-02-07,175.029999
1994-02-08,175.350006
1994-02-09,172.770004
1994-02-10,172.440002
1994-02-11,172.720001
1994-02-14,170.289993
1994-02-15,170.139999
1994-02-16,170.259995
1994-02-17,170.419998
1994-02-18,170.570007
1994-02-22,171.910004
1994-02-23,171.059998
1994-02-24,173.089996
1994-02-25,172.779999
1994-02-28,171.229996
1994-03-01,171.190002
1994-03-02,170.779999
1994-03-03,170.149994
1994-03-04,170.529999
1994-03-07,168.470001
1994-03-08,168.779999
1994-03-09,169.039993
1994-03-10,168.860001
1994-03-11,169.899994
1994-03-14,169.75
1994-03-15,171.289993
1994-03-16,172.839996
1994-03-17,171.539993
1994-03-18,171.639999
1994-03-21,172.190002
1994-03-22,172.300003
1994-03-23,171.940002
1994-03-24,171.630005
1994-03-25,171.970001
1994-03-28,167.600006
1994-03-29,168.029999
1994-03-30,168.289993
1994-03-31,170.389999
1994-04-04,174.419998
1994-04-05,172.880005
1994-04-06,173.550003
1994-04-07,172.309998
1994-04-08,171.820007
1994-04-11,172.179993
1994-04-12,171.979996
1994-04-13,172.580002
1994-04-14,173.75
1994-04-15,175.309998
1994-04-18,174.919998
1994-04-19,172.919998
1994-04-20,173.350006
1994-04-21,174.449997
1994-04-22,176.139999
1994-04-25,176.600006
1994-04-26,174.270004
1994-04-28,172.860001
1994-04-29,174.559998
1994-05-02,174.300003
1994-05-03,172.839996
1994-05-04,172.729996
1994-05-05,173.300003
1994-05-06,174.169998
1994-05-09,174.649994
1994-05-10,173.759995
1994-05-11,174.149994
1994-05-12,174.940002
1994-05-13,175.039993
1994-05-16,175.289993
1994-05-17,174.550003
1994-05-18,175.220001
1994-05-19,176.339996
1994-05-20,176.669998
1994-05-23,177.449997
1994-05-24,174.830002
1994-05-25,172.610001
1994-05-26,172.520004
1994-05-27,173.809998
1994-05-31,176.759995
1994-06-01,175.550003
1994-06-02,176.25
1994-06-03,174.679993
1994-06-06,174.399994
1994-06-07,173.300003
1994-06-08,175.800003
1994-06-09,176.050003
1994-06-10,177.039993
1994-06-13,178.509995
1994-06-14,178.440002
1994-06-15,182.539993
1994-06-16,181.949997
1994-06-17,184.369995
1994-06-20,182.460007
1994-06-21,180.619995
1994-06-22,178.809998
1994-06-23,178.860001
1994-06-24,179.199997
1994-06-27,177.419998
1994-06-28,180.089996
1994-06-29,178.309998
1994-06-30,180.080002
1994-07-01,180.570007
1994-07-05,178.110001
1994-07-06,176.470001
1994-07-07,175.679993
1994-07-08,176.889999
1994-07-11,180.220001
1994-07-12,181.190002
1994-07-13,181.220001
1994-07-14,181.520004
1994-07-15,180.649994
1994-07-18,179.649994
1994-07-19,180.009995
1994-07-20,178.919998
1994-07-21,179.199997
1994-07-22,179.820007
1994-07-25,178.770004
1994-07-26,178.669998
1994-07-27,178.929993
1994-07-28,179.75
1994-07-29,182.520004
1994-08-01,183.990005
1994-08-02,182.039993
1994-08-03,180.619995
1994-08-04,180.949997
1994-08-05,177.679993
1994-08-08,177.300003
1994-08-09,177.649994
1994-08-10,177.649994
1994-08-11,176.759995
1994-08-12,174.539993
1994-08-15,174.470001
1994-08-16,173.710007
1994-08-17,175.570007
1994-08-18,173.740005
1994-08-19,171.770004
1994-08-22,168.550003
1994-08-23,168.520004
1994-08-24,170.300003
1994-08-25,169.559998
1994-08-26,168.869995
1994-08-29,170.910004
1994-08-30,170.289993
1994-08-31,170.259995
1994-09-01,170.339996
1994-09-02,169.929993
1994-09-06,171.199997
1994-09-07,171.880005
1994-09-08,172.259995
1994-09-09,172.339996
1994-09-12,173.289993
1994-09-13,172.229996
1994-09-14,171.039993
1994-09-15,169.369995
1994-09-16,170.380005
1994-09-19,171.660004
1994-09-20,171.360001
1994-09-21,170.320007
1994-09-22,171.630005
1994-09-23,171.589996
1994-09-26,170.160004
1994-09-27,169.039993
1994-09-28,169.100006
1994-09-29,170.369995
1994-09-30,171.419998
1994-10-03,171.220001
1994-10-04,170.740005
1994-10-05,169.990005
1994-10-06,170.809998
1994-10-07,172.039993
1994-10-10,172.240005
1994-10-11,173.559998
1994-10-12,173.259995
1994-10-13,174.330002
1994-10-14,174.070007
1994-10-17,174.610001
1994-10-18,174.050003
1994-10-19,174.740005
1994-10-20,176.899994
1994-10-21,175.300003
1994-10-24,177.369995
1994-10-25,177.570007
1994-10-26,179.910004
1994-10-27,180.110001
1994-10-28,180.240005
1994-10-31,179.039993
1994-11-01,180.5
1994-11-02,180.789993
1994-11-03,180.240005
1994-11-04,179.600006
1994-11-07,176.809998
1994-11-08,178.919998
1994-11-09,177.979996
1994-11-10,179.029999
1994-11-11,179.309998
1994-11-14,177.490005
1994-11-15,177.75
1994-11-16,175.229996
1994-11-17,175.759995
1994-11-18,176.190002
1994-11-21,175.710007
1994-11-22,177.050003
1994-11-23,177.820007
1994-11-25,177.550003
1994-11-28,177.529999
1994-11-29,175.929993
1994-11-30,175.169998
1994-12-01,174.179993
1994-12-02,170.899994
1994-12-05,170.940002
1994-12-06,171.020004
1994-12-07,172.679993
1994-12-08,175.600006
1994-12-09,176.220001
1994-12-12,175.910004
1994-12-13,174.220001
1994-12-14,174.309998
1994-12-15,174.460007
1994-12-16,174.270004
1994-12-19,172.910004
1994-12-20,173.259995
1994-12-21,173.910004
1994-12-22,174.779999
1994-12-23,175.300003
1994-12-27,178.580002
1994-12-28,179.690002
1994-12-29,179.630005
1994-12-30,180.759995
1995-01-03,178.679993
1995-01-04,177.869995
1995-01-05,178.380005
1995-01-06,176.960007
1995-01-09,175.330002
1995-01-10,175.059998
1995-01-11,175.960007
1995-01-12,175.619995
1995-01-13,173.919998
1995-01-16,175.759995
1995-01-17,178.559998
1995-01-18,179.240005
1995-01-19,178.399994
1995-01-20,179.25
1995-01-23,177.270004
1995-01-24,177.899994
1995-01-25,176.880005
1995-01-26,176.759995
1995-01-27,175.639999
1995-01-30,175.460007
1995-01-31,176
1995-02-01,176.139999
1995-02-02,177.300003
1995-02-03,178.460007
1995-02-06,178.059998
1995-02-07,175.860001
1995-02-08,174.410004
1995-02-09,175.929993
1995-02-10,176.759995
1995-02-13,175.149994
1995-02-14,175.660004
1995-02-15,175.179993
1995-02-16,176.190002
1995-02-17,177.429993
1995-02-21,177.360001
1995-02-22,177.839996
1995-02-23,177.259995
1995-02-24,178.029999
1995-02-27,177.330002
1995-02-28,177.110001
1995-03-01,176.220001
1995-03-02,175.630005
1995-03-03,176.589996
1995-03-06,176.320007
1995-03-07,176.660004
1995-03-08,175.460007
1995-03-09,174.75
1995-03-10,174.320007
1995-03-13,175.410004
1995-03-14,174.5
1995-03-15,175.559998
1995-03-16,176.360001
1995-03-17,176.369995
1995-03-20,177.009995
1995-03-21,176.610001
1995-03-22,179.899994
1995-03-23,179.279999
1995-03-24,177.940002
1995-03-27,179
1995-03-28,178.479996
1995-03-29,178.389999
1995-03-30,178.949997
1995-03-31,179.059998
1995-04-03,179.149994
1995-04-04,180.550003
1995-04-05,181.770004
1995-04-06,182.589996
1995-04-07,182.279999
1995-04-10,182.039993
1995-04-11,183.220001
1995-04-12,182.399994
1995-04-13,180.460007
1995-04-17,182.470001
1995-04-18,183.309998
1995-04-19,183.570007
1995-04-20,183.699997
1995-04-21,184.300003
1995-04-24,183.889999
1995-04-25,183.710007
1995-04-26,182.440002
1995-04-27,183.889999
1995-04-28,183.630005
1995-05-01,185.059998
1995-05-02,183.289993
1995-05-03,182.339996
1995-05-04,183.160004
1995-05-05,182.429993
1995-05-08,181.970001
1995-05-09,179.869995
1995-05-10,180.559998
1995-05-11,179.419998
1995-05-12,180.440002
1995-05-15,182.229996
1995-05-16,183.210007
1995-05-17,182.789993
1995-05-18,184.059998
1995-05-19,184.270004
1995-05-22,184.850006
1995-05-23,185.789993
1995-05-24,184.410004
1995-05-25,184.080002
1995-05-26,181.960007
1995-05-30,180.460007
1995-05-31,180.809998
1995-06-01,182.089996
1995-06-02,182.449997
1995-06-05,183.320007
1995-06-06,181.949997
1995-06-07,181.690002
1995-06-08,180.839996
1995-06-09,179.990005
1995-06-12,179.610001
1995-06-13,179.070007
1995-06-14,180.130005
1995-06-15,179.229996
1995-06-16,177.820007
1995-06-19,176.759995
1995-06-20,176.699997
1995-06-21,175.179993
1995-06-22,175.649994
1995-06-23,175.470001
1995-06-26,175.050003
1995-06-27,175.279999
1995-06-28,176.490005
1995-06-29,175.339996
1995-06-30,174.490005
1995-07-03,174.229996
1995-07-05,171.860001
1995-07-06,172.970001
1995-07-07,171.850006
1995-07-10,173.899994
1995-07-11,173.539993
1995-07-12,174.029999
1995-07-13,172.380005
1995-07-14,173.470001
1995-07-17,173.960007
1995-07-18,174.490005
1995-07-19,173.300003
1995-07-20,172.419998
1995-07-21,173.100006
1995-07-24,173.259995
1995-07-25,173.190002
1995-07-26,175.809998
1995-07-27,175.889999
1995-07-28,175.960007
1995-07-31,177.339996
1995-08-01,175.539993
1995-08-02,175
1995-08-03,174.990005
1995-08-04,174.899994
1995-08-07,174.649994
1995-08-08,175.160004
1995-08-09,175.880005
1995-08-10,175.809998
1995-08-11,176.25
1995-08-14,175.669998
1995-08-15,175.800003
1995-08-16,175.300003
1995-08-17,176.399994
1995-08-18,177.369995
1995-08-21,179.740005
1995-08-22,179.779999
1995-08-23,180.259995
1995-08-24,179.919998
1995-08-25,179.699997
1995-08-28,178.979996
1995-08-29,178.770004
1995-08-30,178.570007
1995-08-31,180.529999
1995-09-01,181.580002
1995-09-05,183.25
1995-09-06,181.509995
1995-09-07,181.119995
1995-09-08,181.75
1995-09-11,181.850006
1995-09-12,183.119995
1995-09-13,182.990005
1995-09-14,183.380005
1995-09-15,183.850006
1995-09-18,184.470001
1995-09-19,183.889999
1995-09-20,182.509995
1995-09-21,181.929993
1995-09-22,180.139999
1995-09-25,180.649994
1995-09-26,180.330002
1995-09-27,180.440002
1995-09-28,181.559998
1995-09-29,181.080002
1995-10-02,182.839996
1995-10-03,181.220001
1995-10-04,180.589996
1995-10-05,178.210007
1995-10-06,178.440002
1995-10-09,180.410004
1995-10-10,180.399994
1995-10-11,180.179993
1995-10-12,179.610001
1995-10-13,181.009995
1995-10-16,180.850006
1995-10-17,180.009995
1995-10-18,179.899994
1995-10-19,179.729996
1995-10-20,180.630005
1995-10-23,180.649994
1995-10-24,180.479996
1995-10-25,180.880005
1995-10-26,182.389999
1995-10-27,182.089996
1995-10-30,182.710007
1995-10-31,183.119995
1995-11-01,183.529999
1995-11-02,184.699997
1995-11-03,183.960007
1995-11-06,183.559998
1995-11-07,183.660004
1995-11-08,184.410004
1995-11-09,184.110001
1995-11-10,185.289993
1995-11-13,184.990005
1995-11-14,184.419998
1995-11-15,184.559998
1995-11-16,186.080002
1995-11-17,187.960007
1995-11-20,187.940002
1995-11-21,187.279999
1995-11-22,188.399994
1995-11-24,188.699997
1995-11-27,189.610001
1995-11-28,188.25
1995-11-29,188.449997
1995-11-30,187.929993
1995-12-01,189.699997
1995-12-04,191.210007
1995-12-05,193.210007
1995-12-06,193.399994
1995-12-07,193.380005
1995-12-08,194.449997
1995-12-11,193.479996
1995-12-12,193.220001
1995-12-13,194.770004
1995-12-14,195.270004
1995-12-15,195.710007
1995-12-18,197.910004
1995-12-19,198.869995
1995-12-20,200.350006
1995-12-21,202.300003
1995-12-22,198.809998
1995-12-26,200.880005
1995-12-27,206.789993
1995-12-28,201.889999
1995-12-29,203.5
1996-01-02,207.419998
1996-01-03,208.839996
1996-01-04,208.179993
1996-01-05,208.889999
1996-01-08,208.070007
1996-01-09,204.360001
1996-01-10,200.669998
1996-01-11,194.029999
1996-01-12,190.130005
1996-01-15,187.110001
1996-01-16,183.880005
1996-01-17,186.830002
1996-01-18,187.649994
1996-01-19,186.789993
1996-01-22,185.779999
1996-01-23,187.449997
1996-01-24,188.130005
1996-01-25,184.970001
1996-01-26,187.449997
1996-01-29,190.660004
1996-01-30,193.830002
1996-01-31,196.809998
1996-02-01,194.929993
1996-02-02,195.440002
1996-02-05,189.5
1996-02-06,193.529999
1996-02-07,192.940002
1996-02-08,192.169998
1996-02-09,192.399994
1996-02-12,191.259995
1996-02-13,195.330002
1996-02-14,194.660004
1996-02-15,194.039993
1996-02-16,192.990005
1996-02-20,194.529999
1996-02-21,197.050003
1996-02-22,198.229996
1996-02-23,195.660004
1996-02-26,198.720001
1996-02-27,199.220001
1996-02-28,197.669998
1996-02-29,197.699997
1996-03-01,195.5
1996-03-04,195.149994
1996-03-05,194.990005
1996-03-06,196.589996
1996-03-07,194.740005
1996-03-08,193.679993
1996-03-11,195.309998
1996-03-12,195.789993
1996-03-13,196.720001
1996-03-14,197.119995
1996-03-15,198.5
1996-03-18,202.759995
1996-03-19,202.880005
1996-03-20,203.889999
1996-03-21,205.320007
1996-03-22,207.949997
1996-03-25,209.130005
1996-03-26,208.070007
1996-03-27,208.210007
1996-03-28,206.130005
1996-03-29,206.660004
1996-04-01,209.25
1996-04-02,211.210007
1996-04-03,210.830002
1996-04-04,213.389999
1996-04-08,214.050003
1996-04-09,212.759995
1996-04-10,215.550003
1996-04-11,216.679993
1996-04-12,213.119995
1996-04-15,213.399994
1996-04-16,208.550003
1996-04-17,208.089996
1996-04-18,207.740005
1996-04-19,209.160004
1996-04-22,212.350006
1996-04-23,215.619995
1996-04-24,214.779999
1996-04-25,215.169998
1996-04-26,214.699997
1996-04-29,214.75
1996-04-30,209.330002
1996-05-01,209.990005
1996-05-02,208.710007
1996-05-03,209.5
1996-05-06,209
1996-05-07,210.259995
1996-05-08,210.589996
1996-05-09,209.929993
1996-05-10,209.320007
1996-05-13,211.369995
1996-05-14,210.740005
1996-05-15,210.419998
1996-05-16,208
1996-05-17,207.610001
1996-05-20,212.029999
1996-05-21,209.729996
1996-05-22,211.089996
1996-05-23,210.399994
1996-05-24,210.850006
1996-05-28,209.190002
1996-05-29,207.100006
1996-05-30,203.929993
1996-05-31,203.869995
1996-06-03,203.520004
1996-06-04,203.309998
1996-06-05,200.089996
1996-06-06,201.220001
1996-06-07,203.449997
1996-06-10,204.470001
1996-06-11,201.470001
1996-06-12,199.759995
1996-06-13,199.419998
1996-06-14,199.440002
1996-06-17,202.619995
1996-06-18,202.449997
1996-06-19,200.119995
1996-06-20,200.820007
1996-06-21,200.970001
1996-06-24,200.630005
1996-06-25,199.970001
1996-06-26,202.089996
1996-06-27,204.270004
1996-06-28,206.520004
1996-07-01,207.520004
1996-07-02,206.360001
1996-07-03,208.179993
1996-07-05,207.880005
1996-07-08,207.570007
1996-07-09,207.460007
1996-07-10,208.570007
1996-07-11,209.699997
1996-07-12,210.440002
1996-07-15,211.009995
1996-07-16,209.199997
1996-07-17,205.660004
1996-07-18,201.740005
1996-07-19,198.539993
1996-07-22,195.580002
1996-07-23,198.789993
1996-07-24,196.289993
1996-07-25,196.330002
1996-07-26,193.009995
1996-07-29,192.520004
1996-07-30,193.75
1996-07-31,194.649994
1996-08-01,198.75
1996-08-02,200.479996
1996-08-05,198.039993
1996-08-06,196.889999
1996-08-07,197.029999
1996-08-08,197.910004
1996-08-09,198.289993
1996-08-12,201.009995
1996-08-13,200.649994
1996-08-14,199.809998
1996-08-15,198.309998
1996-08-16,201.380005
1996-08-19,204.149994
1996-08-20,200.759995
1996-08-21,199
1996-08-22,199.910004
1996-08-23,199.490005
1996-08-26,197.600006
1996-08-27,196.699997
1996-08-28,196.520004
1996-08-29,199.059998
1996-08-30,198.520004
1996-09-03,201.110001
1996-09-04,199.070007
1996-09-05,200.470001
1996-09-06,202.729996
1996-09-09,202.440002
1996-09-10,202.990005
1996-09-11,204.309998
1996-09-12,205.100006
1996-09-13,203.639999
1996-09-16,200.320007
1996-09-17,200.089996
1996-09-18,203.220001
1996-09-19,201.960007
1996-09-20,201.25
1996-09-23,200.020004
1996-09-24,203.070007
1996-09-25,204.990005
1996-09-26,204.339996
1996-09-27,206.179993
1996-09-30,205.220001
1996-10-01,204.309998
1996-10-02,204.149994
1996-10-03,208.429993
1996-10-04,208.75
1996-10-07,211.389999
1996-10-08,213.479996
1996-10-09,211.649994
1996-10-10,207.380005
1996-10-11,208.479996
1996-10-14,210.559998
1996-10-15,211.649994
1996-10-16,209.460007
1996-10-17,210.080002
1996-10-18,210.860001
1996-10-21,211.080002
1996-10-22,213.229996
1996-10-23,210.699997
1996-10-24,207.570007
1996-10-25,211.179993
1996-10-28,211.440002
1996-10-29,210.169998
1996-10-30,210.820007
1996-10-31,204.919998
1996-11-01,203.75
1996-11-04,202.25
1996-11-05,202.460007
1996-11-06,203.059998
1996-11-07,203.139999
1996-11-08,206.070007
1996-11-11,206.199997
1996-11-12,205.190002
1996-11-13,208.220001
1996-11-14,210.990005
1996-11-15,211.339996
1996-11-18,210.029999
1996-11-19,215.779999
1996-11-20,215.169998
1996-11-21,217.080002
1996-11-22,218.520004
1996-11-25,218.259995
1996-11-26,220.009995
1996-11-27,219.520004
1996-11-29,218.979996
1996-12-02,218.869995
1996-12-03,220.470001
1996-12-04,221.229996
1996-12-05,227.759995
1996-12-06,222.509995
1996-12-09,216.539993
1996-12-10,214.539993
1996-12-11,211.460007
1996-12-12,212.199997
1996-12-13,217.759995
1996-12-16,227.660004
1996-12-17,223.699997
1996-12-18,224.850006
1996-12-19,228.410004
1996-12-20,228.289993
1996-12-23,224.050003
1996-12-24,225.360001
1996-12-26,220.720001
1996-12-27,216.110001
1996-12-30,212.240005
1996-12-31,215.259995
1997-01-02,217.070007
1997-01-03,218.949997
1997-01-06,228.860001
1997-01-07,224.360001
1997-01-08,226.520004
1997-01-09,223.460007
1997-01-10,219.039993
1997-01-13,214.889999
1997-01-14,214.949997
1997-01-15,219.75
