"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","PPI","TOT_MKT","IDX2015","M","2014-07",100.9487,
"AUT","PPI","TOT_MKT","IDX2015","M","2014-08",101.0454,
"AUT","PPI","TOT_MKT","IDX2015","M","2014-09",100.9487,
"AUT","PPI","TOT_MKT","IDX2015","M","2014-10",100.7553,
"AUT","PPI","TOT_MKT","IDX2015","M","2014-11",100.5619,
"AUT","PPI","TOT_MKT","IDX2015","M","2014-12",100.0785,
"AUT","PPI","TOT_MKT","IDX2015","M","2015-01",99.6917,
"AUT","PPI","TOT_MKT","IDX2015","M","2015-02",99.89168,
"AUT","PPI","TOT_MKT","IDX2015","M","2015-03",100.2916,
"AUT","PPI","TOT_MKT","IDX2015","M","2015-04",100.5916,
"AUT","PPI","TOT_MKT","IDX2015","M","2015-05",100.7916,
"AUT","PPI","TOT_MKT","IDX2015","M","2015-06",100.7916,
"AUT","PPI","TOT_MKT","IDX2015","M","2015-07",100.4916,
"AUT","PPI","TOT_MKT","IDX2015","M","2015-08",99.99167,
"AUT","PPI","TOT_MKT","IDX2015","M","2015-09",99.79169,
"AUT","PPI","TOT_MKT","IDX2015","M","2015-10",99.39172,
"AUT","PPI","TOT_MKT","IDX2015","M","2015-11",99.29173,
"AUT","PPI","TOT_MKT","IDX2015","M","2015-12",98.99175,
"AUT","PPI","TOT_MKT","IDX2015","M","2016-01",98.59178,
"AUT","PPI","TOT_MKT","IDX2015","M","2016-02",98.09183,
"AUT","PPI","TOT_MKT","IDX2015","M","2016-03",98.29181,
"AUT","PPI","TOT_MKT","IDX2015","M","2016-04",98.49179,
"AUT","PPI","TOT_MKT","IDX2015","M","2016-05",98.79177,
"AUT","PPI","TOT_MKT","IDX2015","M","2016-06",99.09174,
"AUT","PPI","TOT_MKT","IDX2015","M","2016-07",99.09174,
"AUT","PPI","TOT_MKT","IDX2015","M","2016-08",98.99175,
"AUT","PPI","TOT_MKT","IDX2015","M","2016-09",99.09174,
"AUT","PPI","TOT_MKT","IDX2015","M","2016-10",99.39172,
"AUT","PPI","TOT_MKT","IDX2015","M","2016-11",99.5917,
"AUT","PPI","TOT_MKT","IDX2015","M","2016-12",100.0917,
"AUT","PPI","TOT_MKT","IDX2015","M","2017-01",100.7916,
"AUT","PPI","TOT_MKT","IDX2015","M","2017-02",101.0916,
"AUT","PPI","TOT_MKT","IDX2015","M","2017-03",101.3915,
"AUT","PPI","TOT_MKT","IDX2015","M","2017-04",101.7915,
"AUT","PPI","TOT_MKT","IDX2015","M","2017-05",101.3915,
"AUT","PPI","TOT_MKT","IDX2015","M","2017-06",101.2916,
"AUT","PPI","TOT_MKT","IDX2015","M","2017-07",100.8916,
"AUT","PPI","TOT_MKT","IDX2015","M","2017-08",101.0916,
"AUT","PPI","TOT_MKT","IDX2015","M","2017-09",101.3915,
"AUT","PPI","TOT_MKT","IDX2015","M","2017-10",101.7915,
"AUT","PPI","TOT_MKT","IDX2015","M","2017-11",102.1915,
"AUT","PPI","TOT_MKT","IDX2015","M","2017-12",101.9915,
"AUT","PPI","TOT_MKT","IDX2015","M","2018-01",102.5915,
"AUT","PPI","TOT_MKT","IDX2015","M","2018-02",102.5915,
"AUT","PPI","TOT_MKT","IDX2015","M","2018-03",102.6914,
"AUT","PPI","TOT_MKT","IDX2015","M","2018-04",103.0914,
"AUT","PPI","TOT_MKT","IDX2015","M","2018-05",103.5914,
"AUT","PPI","TOT_MKT","IDX2015","M","2018-06",103.8913,
"AUT","PPI","TOT_MKT","IDX2015","M","2018-07",103.9913,
"AUT","PPI","TOT_MKT","IDX2015","M","2018-08",104.0913,
"AUT","PPI","TOT_MKT","IDX2015","M","2018-09",104.1913,
"AUT","PPI","TOT_MKT","IDX2015","M","2018-10",104.5913,
"AUT","PPI","TOT_MKT","IDX2015","M","2018-11",104.2913,
"AUT","PPI","TOT_MKT","IDX2015","M","2018-12",103.4914,
"AUT","PPI","TOT_MKT","IDX2015","M","2019-01",103.5914,
"AUT","PPI","TOT_MKT","IDX2015","M","2019-02",103.6914,
"AUT","PPI","TOT_MKT","IDX2015","M","2019-03",103.8913,
"AUT","PPI","TOT_MKT","IDX2015","M","2019-04",104.1913,
"AUT","PPI","TOT_MKT","IDX2015","M","2019-05",103.9913,
"AUT","PPI","TOT_MKT","IDX2015","M","2019-06",103.7914,
"AUT","PPI","TOT_MKT","IDX2015","M","2019-07",103.8913,
"AUT","PPI","TOT_MKT","IDX2015","M","2019-08",103.7914,
"AUT","PPI","TOT_MKT","IDX2015","M","2019-09",103.7914,
"AUT","PPI","TOT_MKT","IDX2015","M","2019-10",103.6914,
"AUT","PPI","TOT_MKT","IDX2015","M","2019-11",103.5914,
"AUT","PPI","TOT_MKT","IDX2015","M","2019-12",103.6914,
"AUT","PPI","TOT_MKT","IDX2015","M","2020-01",103.6914,
"AUT","PPI","TOT_MKT","IDX2015","M","2020-02",103.5914,
"AUT","PPI","TOT_MKT","IDX2015","M","2020-03",102.8914,
"AUT","PPI","TOT_MKT","IDX2015","M","2020-04",102.2915,
"AUT","PPI","TOT_MKT","IDX2015","M","2020-05",101.9915,
"AUT","PPI","TOT_MKT","IDX2015","M","2020-06",102.2915,
"AUT","PPI","TOT_MKT","IDX2015","M","2020-07",102.3915,
"AUT","PPI","TOT_MKT","IDX2015","M","2020-08",102.2915,
"AUT","PPI","TOT_MKT","IDX2015","M","2020-09",102.0915,
"AUT","PPI","TOT_MKT","IDX2015","M","2020-10",102.3915,
"AUT","PPI","TOT_MKT","IDX2015","M","2020-11",102.4915,
"AUT","PPI","TOT_MKT","IDX2015","M","2020-12",102.7914,
"AUT","PPI","TOT_MKT","IDX2015","M","2021-01",103.5914,
"AUT","PPI","TOT_MKT","IDX2015","M","2021-02",104.5913,
"AUT","PPI","TOT_MKT","IDX2015","M","2021-03",105.6912,
"AUT","PPI","TOT_MKT","IDX2015","M","2021-04",106.6911,
"AUT","PPI","TOT_MKT","IDX2015","M","2021-05",107.591,
"AUT","PPI","TOT_MKT","IDX2015","M","2021-06",108.491,
"AUT","PPI","TOT_MKT","IDX2015","M","2021-07",110.2908,
"AUT","PPI","TOT_MKT","IDX2015","M","2021-08",110.9908,
"AUT","PPI","TOT_MKT","IDX2015","M","2021-09",111.3907,
"AUT","PPI","TOT_MKT","IDX2015","M","2021-10",112.9906,
"AUT","PPI","TOT_MKT","IDX2015","M","2021-11",113.9905,
"AUT","PPI","TOT_MKT","IDX2015","M","2021-12",114.1905,
"AUT","PPI","TOT_MKT","IDX2015","M","2022-01",116.4153,
"AUT","PPI","TOT_MKT","IDX2015","M","2022-02",117.7258,
"AUT","PPI","TOT_MKT","IDX2015","M","2022-03",120.5652,
"AUT","PPI","TOT_MKT","IDX2015","M","2022-04",121.9848,
"AUT","PPI","TOT_MKT","IDX2015","M","2022-05",123.1861,
"AUT","PPI","TOT_MKT","IDX2015","M","2022-06",124.0598,
"AUT","PPI","TOT_MKT","IDX2015","M","2022-07",124.0598,
"AUT","PPI","TOT_MKT","IDX2015","M","2022-08",123.7322,
"AUT","PPI","TOT_MKT","IDX2015","M","2022-09",124.3874,
"BEL","PPI","TOT_MKT","IDX2015","M","2001-01",75,
"BEL","PPI","TOT_MKT","IDX2015","M","2001-02",74.8,
"BEL","PPI","TOT_MKT","IDX2015","M","2001-03",74.6,
"BEL","PPI","TOT_MKT","IDX2015","M","2001-04",74.8,
"BEL","PPI","TOT_MKT","IDX2015","M","2001-05",75.1,
"BEL","PPI","TOT_MKT","IDX2015","M","2001-06",75,
"BEL","PPI","TOT_MKT","IDX2015","M","2001-07",73.7,
"BEL","PPI","TOT_MKT","IDX2015","M","2001-08",73.3,
"BEL","PPI","TOT_MKT","IDX2015","M","2001-09",73.6,
"BEL","PPI","TOT_MKT","IDX2015","M","2001-10",72.5,
"BEL","PPI","TOT_MKT","IDX2015","M","2001-11",71.5,
"BEL","PPI","TOT_MKT","IDX2015","M","2001-12",70.9,
"BEL","PPI","TOT_MKT","IDX2015","M","2002-01",71.3,
"BEL","PPI","TOT_MKT","IDX2015","M","2002-02",71.2,
"BEL","PPI","TOT_MKT","IDX2015","M","2002-03",72,
"BEL","PPI","TOT_MKT","IDX2015","M","2002-04",73.5,
"BEL","PPI","TOT_MKT","IDX2015","M","2002-05",73.6,
"BEL","PPI","TOT_MKT","IDX2015","M","2002-06",73.2,
"BEL","PPI","TOT_MKT","IDX2015","M","2002-07",73.2,
"BEL","PPI","TOT_MKT","IDX2015","M","2002-08",73.6,
"BEL","PPI","TOT_MKT","IDX2015","M","2002-09",75.2,
"BEL","PPI","TOT_MKT","IDX2015","M","2002-10",76.1,
"BEL","PPI","TOT_MKT","IDX2015","M","2002-11",74.9,
"BEL","PPI","TOT_MKT","IDX2015","M","2002-12",75.5,
"BEL","PPI","TOT_MKT","IDX2015","M","2003-01",72.6,
"BEL","PPI","TOT_MKT","IDX2015","M","2003-02",73.7,
"BEL","PPI","TOT_MKT","IDX2015","M","2003-03",73.9,
"BEL","PPI","TOT_MKT","IDX2015","M","2003-04",72.9,
"BEL","PPI","TOT_MKT","IDX2015","M","2003-05",71.5,
"BEL","PPI","TOT_MKT","IDX2015","M","2003-06",71.6,
"BEL","PPI","TOT_MKT","IDX2015","M","2003-07",71.7,
"BEL","PPI","TOT_MKT","IDX2015","M","2003-08",72.1,
"BEL","PPI","TOT_MKT","IDX2015","M","2003-09",72.3,
"BEL","PPI","TOT_MKT","IDX2015","M","2003-10",72.6,
"BEL","PPI","TOT_MKT","IDX2015","M","2003-11",73,
"BEL","PPI","TOT_MKT","IDX2015","M","2003-12",72.7,
"BEL","PPI","TOT_MKT","IDX2015","M","2004-01",73.3,
"BEL","PPI","TOT_MKT","IDX2015","M","2004-02",73.4,
"BEL","PPI","TOT_MKT","IDX2015","M","2004-03",74.6,
"BEL","PPI","TOT_MKT","IDX2015","M","2004-04",75.4,
"BEL","PPI","TOT_MKT","IDX2015","M","2004-05",77.1,
"BEL","PPI","TOT_MKT","IDX2015","M","2004-06",77.6,
"BEL","PPI","TOT_MKT","IDX2015","M","2004-07",78,
"BEL","PPI","TOT_MKT","IDX2015","M","2004-08",79.8,
"BEL","PPI","TOT_MKT","IDX2015","M","2004-09",80.6,
"BEL","PPI","TOT_MKT","IDX2015","M","2004-10",82.6,
"BEL","PPI","TOT_MKT","IDX2015","M","2004-11",81.9,
"BEL","PPI","TOT_MKT","IDX2015","M","2004-12",81.8,
"BEL","PPI","TOT_MKT","IDX2015","M","2005-01",79.6,
"BEL","PPI","TOT_MKT","IDX2015","M","2005-02",80,
"BEL","PPI","TOT_MKT","IDX2015","M","2005-03",81.9,
"BEL","PPI","TOT_MKT","IDX2015","M","2005-04",82.2,
"BEL","PPI","TOT_MKT","IDX2015","M","2005-05",81.4,
"BEL","PPI","TOT_MKT","IDX2015","M","2005-06",82,
"BEL","PPI","TOT_MKT","IDX2015","M","2005-07",82.9,
"BEL","PPI","TOT_MKT","IDX2015","M","2005-08",83.5,
"BEL","PPI","TOT_MKT","IDX2015","M","2005-09",85.3,
"BEL","PPI","TOT_MKT","IDX2015","M","2005-10",86.3,
"BEL","PPI","TOT_MKT","IDX2015","M","2005-11",85.1,
"BEL","PPI","TOT_MKT","IDX2015","M","2005-12",85.6,
"BEL","PPI","TOT_MKT","IDX2015","M","2006-01",86.7,
"BEL","PPI","TOT_MKT","IDX2015","M","2006-02",86.7,
"BEL","PPI","TOT_MKT","IDX2015","M","2006-03",87.2,
"BEL","PPI","TOT_MKT","IDX2015","M","2006-04",88.3,
"BEL","PPI","TOT_MKT","IDX2015","M","2006-05",88.5,
"BEL","PPI","TOT_MKT","IDX2015","M","2006-06",88.4,
"BEL","PPI","TOT_MKT","IDX2015","M","2006-07",89.5,
"BEL","PPI","TOT_MKT","IDX2015","M","2006-08",89.5,
"BEL","PPI","TOT_MKT","IDX2015","M","2006-09",88.5,
"BEL","PPI","TOT_MKT","IDX2015","M","2006-10",87.6,
"BEL","PPI","TOT_MKT","IDX2015","M","2006-11",87.4,
"BEL","PPI","TOT_MKT","IDX2015","M","2006-12",87.3,
"BEL","PPI","TOT_MKT","IDX2015","M","2007-01",87.5,
"BEL","PPI","TOT_MKT","IDX2015","M","2007-02",87.6,
"BEL","PPI","TOT_MKT","IDX2015","M","2007-03",88.9,
"BEL","PPI","TOT_MKT","IDX2015","M","2007-04",89.7,
"BEL","PPI","TOT_MKT","IDX2015","M","2007-05",90.5,
"BEL","PPI","TOT_MKT","IDX2015","M","2007-06",90.9,
"BEL","PPI","TOT_MKT","IDX2015","M","2007-07",91.3,
"BEL","PPI","TOT_MKT","IDX2015","M","2007-08",91.5,
"BEL","PPI","TOT_MKT","IDX2015","M","2007-09",91.8,
"BEL","PPI","TOT_MKT","IDX2015","M","2007-10",92.6,
"BEL","PPI","TOT_MKT","IDX2015","M","2007-11",93.8,
"BEL","PPI","TOT_MKT","IDX2015","M","2007-12",93.8,
"BEL","PPI","TOT_MKT","IDX2015","M","2008-01",94.2,
"BEL","PPI","TOT_MKT","IDX2015","M","2008-02",94.5,
"BEL","PPI","TOT_MKT","IDX2015","M","2008-03",95.1,
"BEL","PPI","TOT_MKT","IDX2015","M","2008-04",96,
"BEL","PPI","TOT_MKT","IDX2015","M","2008-05",97.1,
"BEL","PPI","TOT_MKT","IDX2015","M","2008-06",98.4,
"BEL","PPI","TOT_MKT","IDX2015","M","2008-07",99.8,
"BEL","PPI","TOT_MKT","IDX2015","M","2008-08",99.1,
"BEL","PPI","TOT_MKT","IDX2015","M","2008-09",98.7,
"BEL","PPI","TOT_MKT","IDX2015","M","2008-10",97.1,
"BEL","PPI","TOT_MKT","IDX2015","M","2008-11",93.3,
"BEL","PPI","TOT_MKT","IDX2015","M","2008-12",88.8,
"BEL","PPI","TOT_MKT","IDX2015","M","2009-01",89.1,
"BEL","PPI","TOT_MKT","IDX2015","M","2009-02",89.3,
"BEL","PPI","TOT_MKT","IDX2015","M","2009-03",88.9,
"BEL","PPI","TOT_MKT","IDX2015","M","2009-04",90,
"BEL","PPI","TOT_MKT","IDX2015","M","2009-05",91.7,
"BEL","PPI","TOT_MKT","IDX2015","M","2009-06",93.6,
"BEL","PPI","TOT_MKT","IDX2015","M","2009-07",92.7,
"BEL","PPI","TOT_MKT","IDX2015","M","2009-08",93.9,
"BEL","PPI","TOT_MKT","IDX2015","M","2009-09",93.4,
"BEL","PPI","TOT_MKT","IDX2015","M","2009-10",93,
"BEL","PPI","TOT_MKT","IDX2015","M","2009-11",94.4,
"BEL","PPI","TOT_MKT","IDX2015","M","2009-12",94.2,
"BEL","PPI","TOT_MKT","IDX2015","M","2010-01",95.3,
"BEL","PPI","TOT_MKT","IDX2015","M","2010-02",95.6,
"BEL","PPI","TOT_MKT","IDX2015","M","2010-03",96.8,
"BEL","PPI","TOT_MKT","IDX2015","M","2010-04",98.1,
"BEL","PPI","TOT_MKT","IDX2015","M","2010-05",99.1,
"BEL","PPI","TOT_MKT","IDX2015","M","2010-06",99.6,
"BEL","PPI","TOT_MKT","IDX2015","M","2010-07",99.4,
"BEL","PPI","TOT_MKT","IDX2015","M","2010-08",99.8,
"BEL","PPI","TOT_MKT","IDX2015","M","2010-09",100,
