LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
AUS,M1,TOT,IDX2015,M,1963-06,0.5142078,
AUS,M1,TOT,IDX2015,M,1963-07,0.5174509,
AUS,M1,TOT,IDX2015,M,1963-08,0.5218337,
AUS,M1,TOT,IDX2015,M,1963-09,0.5254725,
AUS,M1,TOT,IDX2015,M,1963-10,0.5286276,
AUS,M1,TOT,IDX2015,M,1963-11,0.5336567,
AUS,M1,TOT,IDX2015,M,1963-12,0.5378713,
AUS,M1,TOT,IDX2015,M,1964-01,0.542263,
AUS,M1,TOT,IDX2015,M,1964-02,0.5475563,
AUS,M1,TOT,IDX2015,M,1964-03,0.5531034,
AUS,M1,TOT,IDX2015,M,1964-04,0.5563117,
AUS,M1,TOT,IDX2015,M,1964-05,0.5542926,
AUS,M1,TOT,IDX2015,M,1964-06,0.5542549,
AUS,M1,TOT,IDX2015,M,1964-07,0.559338,
AUS,M1,TOT,IDX2015,M,1964-08,0.5618483,
AUS,M1,TOT,IDX2015,M,1964-09,0.5625716,
AUS,M1,TOT,IDX2015,M,1964-10,0.5649574,
AUS,M1,TOT,IDX2015,M,1964-11,0.5660549,
AUS,M1,TOT,IDX2015,M,1964-12,0.5662521,
AUS,M1,TOT,IDX2015,M,1965-01,0.5652067,
AUS,M1,TOT,IDX2015,M,1965-02,0.5676248,
AUS,M1,TOT,IDX2015,M,1965-03,0.5688389,
AUS,M1,TOT,IDX2015,M,1965-04,0.5638239,
AUS,M1,TOT,IDX2015,M,1965-05,0.5620803,
AUS,M1,TOT,IDX2015,M,1965-06,0.5629664,
AUS,M1,TOT,IDX2015,M,1965-07,0.560653,
AUS,M1,TOT,IDX2015,M,1965-08,0.5582476,
AUS,M1,TOT,IDX2015,M,1965-09,0.5569741,
AUS,M1,TOT,IDX2015,M,1965-10,0.5553818,
AUS,M1,TOT,IDX2015,M,1965-11,0.5550085,
AUS,M1,TOT,IDX2015,M,1965-12,0.5541905,
AUS,M1,TOT,IDX2015,M,1966-01,0.5541033,
AUS,M1,TOT,IDX2015,M,1966-02,0.5602069,
AUS,M1,TOT,IDX2015,M,1966-03,0.5600424,
AUS,M1,TOT,IDX2015,M,1966-04,0.5600698,
AUS,M1,TOT,IDX2015,M,1966-05,0.5664544,
AUS,M1,TOT,IDX2015,M,1966-06,0.5681505,
AUS,M1,TOT,IDX2015,M,1966-07,0.569801,
AUS,M1,TOT,IDX2015,M,1966-08,0.573656,
AUS,M1,TOT,IDX2015,M,1966-09,0.5805166,
AUS,M1,TOT,IDX2015,M,1966-10,0.5867609,
AUS,M1,TOT,IDX2015,M,1966-11,0.5902424,
AUS,M1,TOT,IDX2015,M,1966-12,0.5938938,
AUS,M1,TOT,IDX2015,M,1967-01,0.5964879,
AUS,M1,TOT,IDX2015,M,1967-02,0.5992476,
AUS,M1,TOT,IDX2015,M,1967-03,0.6038468,
AUS,M1,TOT,IDX2015,M,1967-04,0.602716,
AUS,M1,TOT,IDX2015,M,1967-05,0.6025025,
AUS,M1,TOT,IDX2015,M,1967-06,0.606248,
AUS,M1,TOT,IDX2015,M,1967-07,0.6093702,
AUS,M1,TOT,IDX2015,M,1967-08,0.6145584,
AUS,M1,TOT,IDX2015,M,1967-09,0.6196451,
AUS,M1,TOT,IDX2015,M,1967-10,0.6221389,
AUS,M1,TOT,IDX2015,M,1967-11,0.6254182,
AUS,M1,TOT,IDX2015,M,1967-12,0.63175,
AUS,M1,TOT,IDX2015,M,1968-01,0.6388462,
AUS,M1,TOT,IDX2015,M,1968-02,0.6393921,
AUS,M1,TOT,IDX2015,M,1968-03,0.6376551,
AUS,M1,TOT,IDX2015,M,1968-04,0.6427601,
AUS,M1,TOT,IDX2015,M,1968-05,0.6471838,
AUS,M1,TOT,IDX2015,M,1968-06,0.6535217,
AUS,M1,TOT,IDX2015,M,1968-07,0.6590762,
AUS,M1,TOT,IDX2015,M,1968-08,0.6607683,
AUS,M1,TOT,IDX2015,M,1968-09,0.6642451,
AUS,M1,TOT,IDX2015,M,1968-10,0.6685982,
AUS,M1,TOT,IDX2015,M,1968-11,0.671572,
AUS,M1,TOT,IDX2015,M,1968-12,0.6714773,
AUS,M1,TOT,IDX2015,M,1969-01,0.6785287,
AUS,M1,TOT,IDX2015,M,1969-02,0.6868693,
AUS,M1,TOT,IDX2015,M,1969-03,0.6910098,
AUS,M1,TOT,IDX2015,M,1969-04,0.6955683,
AUS,M1,TOT,IDX2015,M,1969-05,0.7017389,
AUS,M1,TOT,IDX2015,M,1969-06,0.7076318,
AUS,M1,TOT,IDX2015,M,1969-07,0.7125872,
AUS,M1,TOT,IDX2015,M,1969-08,0.7170902,
AUS,M1,TOT,IDX2015,M,1969-09,0.71726,
AUS,M1,TOT,IDX2015,M,1969-10,0.7186895,
AUS,M1,TOT,IDX2015,M,1969-11,0.7252902,
AUS,M1,TOT,IDX2015,M,1969-12,0.7304016,
AUS,M1,TOT,IDX2015,M,1970-01,0.7342893,
AUS,M1,TOT,IDX2015,M,1970-02,0.7414779,
AUS,M1,TOT,IDX2015,M,1970-03,0.7537104,
AUS,M1,TOT,IDX2015,M,1970-04,0.7553478,
AUS,M1,TOT,IDX2015,M,1970-05,0.7481066,
AUS,M1,TOT,IDX2015,M,1970-06,0.7459374,
AUS,M1,TOT,IDX2015,M,1970-07,0.7472677,
AUS,M1,TOT,IDX2015,M,1970-08,0.7499349,
AUS,M1,TOT,IDX2015,M,1970-09,0.7516332,
AUS,M1,TOT,IDX2015,M,1970-10,0.7569265,
AUS,M1,TOT,IDX2015,M,1970-11,0.7613751,
AUS,M1,TOT,IDX2015,M,1970-12,0.7652943,
AUS,M1,TOT,IDX2015,M,1971-01,0.7670349,
AUS,M1,TOT,IDX2015,M,1971-02,0.7682189,
AUS,M1,TOT,IDX2015,M,1971-03,0.7708309,
AUS,M1,TOT,IDX2015,M,1971-04,0.7709447,
AUS,M1,TOT,IDX2015,M,1971-05,0.7759025,
AUS,M1,TOT,IDX2015,M,1971-06,0.7845108,
AUS,M1,TOT,IDX2015,M,1971-07,0.7887902,
AUS,M1,TOT,IDX2015,M,1971-08,0.7954472,
AUS,M1,TOT,IDX2015,M,1971-09,0.8054999,
AUS,M1,TOT,IDX2015,M,1971-10,0.8063443,
AUS,M1,TOT,IDX2015,M,1971-11,0.8046504,
AUS,M1,TOT,IDX2015,M,1971-12,0.8086279,
AUS,M1,TOT,IDX2015,M,1972-01,0.8121673,
AUS,M1,TOT,IDX2015,M,1972-02,0.8148076,
AUS,M1,TOT,IDX2015,M,1972-03,0.821606,
AUS,M1,TOT,IDX2015,M,1972-04,0.8339448,
AUS,M1,TOT,IDX2015,M,1972-05,0.8429619,
AUS,M1,TOT,IDX2015,M,1972-06,0.8532586,
AUS,M1,TOT,IDX2015,M,1972-07,0.8687282,
AUS,M1,TOT,IDX2015,M,1972-08,0.8848255,
AUS,M1,TOT,IDX2015,M,1972-09,0.9022177,
AUS,M1,TOT,IDX2015,M,1972-10,0.9203612,
AUS,M1,TOT,IDX2015,M,1972-11,0.9395722,
AUS,M1,TOT,IDX2015,M,1972-12,0.9623237,
AUS,M1,TOT,IDX2015,M,1973-01,0.9795531,
AUS,M1,TOT,IDX2015,M,1973-02,0.9852927,
AUS,M1,TOT,IDX2015,M,1973-03,1.00026,
AUS,M1,TOT,IDX2015,M,1973-04,1.02456,
AUS,M1,TOT,IDX2015,M,1973-05,1.049208,
AUS,M1,TOT,IDX2015,M,1973-06,1.077038,
AUS,M1,TOT,IDX2015,M,1973-07,1.100015,
AUS,M1,TOT,IDX2015,M,1973-08,1.115419,
AUS,M1,TOT,IDX2015,M,1973-09,1.130132,
AUS,M1,TOT,IDX2015,M,1973-10,1.138436,
AUS,M1,TOT,IDX2015,M,1973-11,1.13628,
AUS,M1,TOT,IDX2015,M,1973-12,1.136117,
AUS,M1,TOT,IDX2015,M,1974-01,1.13598,
AUS,M1,TOT,IDX2015,M,1974-02,1.135782,
AUS,M1,TOT,IDX2015,M,1974-03,1.136651,
AUS,M1,TOT,IDX2015,M,1974-04,1.134277,
AUS,M1,TOT,IDX2015,M,1974-05,1.131052,
AUS,M1,TOT,IDX2015,M,1974-06,1.118274,
AUS,M1,TOT,IDX2015,M,1974-07,1.1027,
AUS,M1,TOT,IDX2015,M,1974-08,1.095726,
AUS,M1,TOT,IDX2015,M,1974-09,1.093487,
AUS,M1,TOT,IDX2015,M,1974-10,1.099602,
AUS,M1,TOT,IDX2015,M,1974-11,1.110486,
AUS,M1,TOT,IDX2015,M,1974-12,1.123621,
AUS,M1,TOT,IDX2015,M,1975-01,1.143411,
AUS,M1,TOT,IDX2015,M,1975-02,1.184448,
AUS,M1,TOT,IDX2015,M,1975-03,1.221177,
AUS,M1,TOT,IDX2015,M,1975-04,1.257739,
AUS,M1,TOT,IDX2015,M,1975-05,1.286989,
AUS,M1,TOT,IDX2015,M,1975-06,1.301614,
AUS,M1,TOT,IDX2015,M,1975-07,1.330863,
AUS,M1,TOT,IDX2015,M,1975-08,1.352801,
AUS,M1,TOT,IDX2015,M,1975-09,1.360113,
AUS,M1,TOT,IDX2015,M,1975-10,1.38205,
AUS,M1,TOT,IDX2015,M,1975-11,1.4113,
AUS,M1,TOT,IDX2015,M,1975-12,1.425925,
AUS,M1,TOT,IDX2015,M,1976-01,1.447862,
AUS,M1,TOT,IDX2015,M,1976-02,1.462487,
AUS,M1,TOT,IDX2015,M,1976-03,1.4698,
AUS,M1,TOT,IDX2015,M,1976-04,1.484424,
AUS,M1,TOT,IDX2015,M,1976-05,1.491737,
AUS,M1,TOT,IDX2015,M,1976-06,1.491737,
AUS,M1,TOT,IDX2015,M,1976-07,1.491737,
AUS,M1,TOT,IDX2015,M,1976-08,1.499049,
AUS,M1,TOT,IDX2015,M,1976-09,1.513674,
AUS,M1,TOT,IDX2015,M,1976-10,1.528299,
AUS,M1,TOT,IDX2015,M,1976-11,1.535612,
AUS,M1,TOT,IDX2015,M,1976-12,1.550236,
AUS,M1,TOT,IDX2015,M,1977-01,1.572174,
AUS,M1,TOT,IDX2015,M,1977-02,1.594111,
AUS,M1,TOT,IDX2015,M,1977-03,1.608736,
AUS,M1,TOT,IDX2015,M,1977-04,1.601424,
AUS,M1,TOT,IDX2015,M,1977-05,1.601424,
AUS,M1,TOT,IDX2015,M,1977-06,1.616048,
AUS,M1,TOT,IDX2015,M,1977-07,1.623361,
AUS,M1,TOT,IDX2015,M,1977-08,1.630673,
AUS,M1,TOT,IDX2015,M,1977-09,1.645298,
AUS,M1,TOT,IDX2015,M,1977-10,1.652611,
AUS,M1,TOT,IDX2015,M,1977-11,1.667235,
AUS,M1,TOT,IDX2015,M,1977-12,1.674548,
AUS,M1,TOT,IDX2015,M,1978-01,1.667235,
AUS,M1,TOT,IDX2015,M,1978-02,1.674548,
AUS,M1,TOT,IDX2015,M,1978-03,1.696485,
AUS,M1,TOT,IDX2015,M,1978-04,1.718422,
AUS,M1,TOT,IDX2015,M,1978-05,1.74036,
AUS,M1,TOT,IDX2015,M,1978-06,1.754985,
AUS,M1,TOT,IDX2015,M,1978-07,1.76961,
AUS,M1,TOT,IDX2015,M,1978-08,1.791547,
AUS,M1,TOT,IDX2015,M,1978-09,1.806172,
AUS,M1,TOT,IDX2015,M,1978-10,1.820797,
AUS,M1,TOT,IDX2015,M,1978-11,1.842734,
AUS,M1,TOT,IDX2015,M,1978-12,1.864671,
AUS,M1,TOT,IDX2015,M,1979-01,1.893921,
AUS,M1,TOT,IDX2015,M,1979-02,1.923171,
AUS,M1,TOT,IDX2015,M,1979-03,1.945108,
AUS,M1,TOT,IDX2015,M,1979-04,1.988983,
AUS,M1,TOT,IDX2015,M,1979-05,2.025545,
AUS,M1,TOT,IDX2015,M,1979-06,2.04017,
AUS,M1,TOT,IDX2015,M,1979-07,2.062107,
AUS,M1,TOT,IDX2015,M,1979-08,2.098669,
AUS,M1,TOT,IDX2015,M,1979-09,2.120606,
AUS,M1,TOT,IDX2015,M,1979-10,2.127919,
AUS,M1,TOT,IDX2015,M,1979-11,2.142544,
AUS,M1,TOT,IDX2015,M,1979-12,2.149856,
AUS,M1,TOT,IDX2015,M,1980-01,2.193731,
AUS,M1,TOT,IDX2015,M,1980-02,2.244918,
AUS,M1,TOT,IDX2015,M,1980-03,2.25223,
AUS,M1,TOT,IDX2015,M,1980-04,2.266855,
AUS,M1,TOT,IDX2015,M,1980-05,2.28148,
AUS,M1,TOT,IDX2015,M,1980-06,2.296105,
AUS,M1,TOT,IDX2015,M,1980-07,2.332667,
AUS,M1,TOT,IDX2015,M,1980-08,2.369229,
AUS,M1,TOT,IDX2015,M,1980-09,2.391167,
AUS,M1,TOT,IDX2015,M,1980-10,2.427729,
AUS,M1,TOT,IDX2015,M,1980-11,2.486228,
AUS,M1,TOT,IDX2015,M,1980-12,2.515478,
AUS,M1,TOT,IDX2015,M,1981-01,2.508166,
AUS,M1,TOT,IDX2015,M,1981-02,2.500853,
AUS,M1,TOT,IDX2015,M,1981-03,2.508166,
AUS,M1,TOT,IDX2015,M,1981-04,2.530103,
AUS,M1,TOT,IDX2015,M,1981-05,2.559353,
AUS,M1,TOT,IDX2015,M,1981-06,2.58129,
AUS,M1,TOT,IDX2015,M,1981-07,2.61054,
AUS,M1,TOT,IDX2015,M,1981-08,2.632477,
AUS,M1,TOT,IDX2015,M,1981-09,2.632477,
AUS,M1,TOT,IDX2015,M,1981-10,2.632477,
AUS,M1,TOT,IDX2015,M,1981-11,2.639789,
AUS,M1,TOT,IDX2015,M,1981-12,2.647102,
AUS,M1,TOT,IDX2015,M,1982-01,2.647102,
AUS,M1,TOT,IDX2015,M,1982-02,2.654414,
AUS,M1,TOT,IDX2015,M,1982-03,2.661727,
AUS,M1,TOT,IDX2015,M,1982-04,2.647102,
AUS,M1,TOT,IDX2015,M,1982-05,2.639789,
AUS,M1,TOT,IDX2015,M,1982-06,2.647102,
AUS,M1,TOT,IDX2015,M,1982-07,2.632477,
AUS,M1,TOT,IDX2015,M,1982-08,2.625165,
AUS,M1,TOT,IDX2015,M,1982-09,2.632477,
AUS,M1,TOT,IDX2015,M,1982-10,2.625165,
AUS,M1,TOT,IDX2015,M,1982-11,2.617852,
AUS,M1,TOT,IDX2015,M,1982-12,2.632477,
AUS,M1,TOT,IDX2015,M,1983-01,2.669039,
AUS,M1,TOT,IDX2015,M,1983-02,2.698289,
AUS,M1,TOT,IDX2015,M,1983-03,2.720226,
AUS,M1,TOT,IDX2015,M,1983-04,2.734851,
AUS,M1,TOT,IDX2015,M,1983-05,2.749476,
AUS,M1,TOT,IDX2015,M,1983-06,2.778726,
AUS,M1,TOT,IDX2015,M,1983-07,2.800663,
AUS,M1,TOT,IDX2015,M,1983-08,2.8226,
AUS,M1,TOT,IDX2015,M,1983-09,2.85185,
AUS,M1,TOT,IDX2015,M,1983-10,2.873787,
AUS,M1,TOT,IDX2015,M,1983-11,2.903037,
AUS,M1,TOT,IDX2015,M,1983-12,2.990786,
AUS,M1,TOT,IDX2015,M,1984-01,3.041973,
AUS,M1,TOT,IDX2015,M,1984-02,3.041973,
AUS,M1,TOT,IDX2015,M,1984-03,3.027349,
AUS,M1,TOT,IDX2015,M,1984-04,3.020036,
AUS,M1,TOT,IDX2015,M,1984-05,3.049286,
AUS,M1,TOT,IDX2015,M,1984-06,3.063911,
AUS,M1,TOT,IDX2015,M,1984-07,3.100473,
AUS,M1,TOT,IDX2015,M,1984-08,3.129723,
AUS,M1,TOT,IDX2015,M,1984-09,3.144347,
AUS,M1,TOT,IDX2015,M,1984-10,3.166285,
AUS,M1,TOT,IDX2015,M,1984-11,3.195534,
AUS,M1,TOT,IDX2015,M,1984-12,3.239409,
AUS,M1,TOT,IDX2015,M,1985-01,3.275971,
AUS,M1,TOT,IDX2015,M,1985-02,3.319846,
AUS,M1,TOT,IDX2015,M,1985-03,3.356408,
AUS,M1,TOT,IDX2015,M,1985-04,3.407595,
AUS,M1,TOT,IDX2015,M,1985-05,3.458782,
AUS,M1,TOT,IDX2015,M,1985-06,3.48072,
AUS,M1,TOT,IDX2015,M,1985-07,3.466095,
AUS,M1,TOT,IDX2015,M,1985-08,3.45147,
AUS,M1,TOT,IDX2015,M,1985-09,3.488032,
AUS,M1,TOT,IDX2015,M,1985-10,3.539219,
AUS,M1,TOT,IDX2015,M,1985-11,3.553844,
AUS,M1,TOT,IDX2015,M,1985-12,3.517282,
AUS,M1,TOT,IDX2015,M,1986-01,3.48072,
AUS,M1,TOT,IDX2015,M,1986-02,3.473407,
AUS,M1,TOT,IDX2015,M,1986-03,3.517282,
AUS,M1,TOT,IDX2015,M,1986-04,3.575781,
AUS,M1,TOT,IDX2015,M,1986-05,3.612343,
AUS,M1,TOT,IDX2015,M,1986-06,3.678155,
AUS,M1,TOT,IDX2015,M,1986-07,3.773217,
AUS,M1,TOT,IDX2015,M,1986-08,3.824404,
AUS,M1,TOT,IDX2015,M,1986-09,3.824404,
AUS,M1,TOT,IDX2015,M,1986-10,3.846341,
AUS,M1,TOT,IDX2015,M,1986-11,3.882904,
AUS,M1,TOT,IDX2015,M,1986-12,3.926778,
AUS,M1,TOT,IDX2015,M,1987-01,3.99259,
AUS,M1,TOT,IDX2015,M,1987-02,4.043777,
AUS,M1,TOT,IDX2015,M,1987-03,4.102277,
AUS,M1,TOT,IDX2015,M,1987-04,4.160776,
AUS,M1,TOT,IDX2015,M,1987-05,4.233901,
AUS,M1,TOT,IDX2015,M,1987-06,4.2924,
AUS,M1,TOT,IDX2015,M,1987-07,4.350899,
AUS,M1,TOT,IDX2015,M,1987-08,4.416711,
AUS,M1,TOT,IDX2015,M,1987-09,4.504461,
AUS,M1,TOT,IDX2015,M,1987-10,4.643397,
AUS,M1,TOT,IDX2015,M,1987-11,4.731146,
AUS,M1,TOT,IDX2015,M,1987-12,4.767708,
AUS,M1,TOT,IDX2015,M,1988-01,4.760396,
AUS,M1,TOT,IDX2015,M,1988-02,4.796958,
AUS,M1,TOT,IDX2015,M,1988-03,4.921269,
AUS,M1,TOT,IDX2015,M,1988-04,5.016331,
AUS,M1,TOT,IDX2015,M,1988-05,5.060206,
AUS,M1,TOT,IDX2015,M,1988-06,5.111393,
AUS,M1,TOT,IDX2015,M,1988-07,5.177205,
AUS,M1,TOT,IDX2015,M,1988-08,5.250329,
AUS,M1,TOT,IDX2015,M,1988-09,5.316141,
AUS,M1,TOT,IDX2015,M,1988-10,5.367328,
AUS,M1,TOT,IDX2015,M,1988-11,5.469702,
AUS,M1,TOT,IDX2015,M,1988-12,5.601326,
AUS,M1,TOT,IDX2015,M,1989-01,5.762199,
AUS,M1,TOT,IDX2015,M,1989-02,5.937698,
AUS,M1,TOT,IDX2015,M,1989-03,5.996198,
AUS,M1,TOT,IDX2015,M,1989-04,5.915761,
AUS,M1,TOT,IDX2015,M,1989-05,5.923073,
AUS,M1,TOT,IDX2015,M,1989-06,5.981573,
AUS,M1,TOT,IDX2015,M,1989-07,5.959635,
AUS,M1,TOT,IDX2015,M,1989-08,5.97426,
AUS,M1,TOT,IDX2015,M,1989-09,5.966948,
AUS,M1,TOT,IDX2015,M,1989-10,5.945011,
AUS,M1,TOT,IDX2015,M,1989-11,5.952323,
AUS,M1,TOT,IDX2015,M,1989-12,6.047385,
AUS,M1,TOT,IDX2015,M,1990-01,5.988885,
AUS,M1,TOT,IDX2015,M,1990-02,5.893824,
AUS,M1,TOT,IDX2015,M,1990-03,5.959635,
AUS,M1,TOT,IDX2015,M,1990-04,6.040072,
AUS,M1,TOT,IDX2015,M,1990-05,6.127821,
AUS,M1,TOT,IDX2015,M,1990-06,6.171696,
AUS,M1,TOT,IDX2015,M,1990-07,6.21557,
AUS,M1,TOT,IDX2015,M,1990-08,6.230196,
AUS,M1,TOT,IDX2015,M,1990-09,6.288695,
AUS,M1,TOT,IDX2015,M,1990-10,6.33257,
AUS,M1,TOT,IDX2015,M,1990-11,6.339882,
AUS,M1,TOT,IDX2015,M,1990-12,6.486131,
AUS,M1,TOT,IDX2015,M,1991-01,6.51538,
AUS,M1,TOT,IDX2015,M,1991-02,6.420319,
AUS,M1,TOT,IDX2015,M,1991-03,6.442256,
AUS,M1,TOT,IDX2015,M,1991-04,6.471506,
AUS,M1,TOT,IDX2015,M,1991-05,6.537318,
AUS,M1,TOT,IDX2015,M,1991-06,6.610442,
AUS,M1,TOT,IDX2015,M,1991-07,6.668941,
AUS,M1,TOT,IDX2015,M,1991-08,6.807878,
AUS,M1,TOT,IDX2015,M,1991-09,6.87369,
AUS,M1,TOT,IDX2015,M,1991-10,6.895627,
AUS,M1,TOT,IDX2015,M,1991-11,6.990689,
AUS,M1,TOT,IDX2015,M,1991-12,7.071126,
AUS,M1,TOT,IDX2015,M,1992-01,7.158875,
AUS,M1,TOT,IDX2015,M,1992-02,7.261249,
AUS,M1,TOT,IDX2015,M,1992-03,7.327061,
AUS,M1,TOT,IDX2015,M,1992-04,7.407498,
AUS,M1,TOT,IDX2015,M,1992-05,7.509872,
AUS,M1,TOT,IDX2015,M,1992-06,7.575684,
AUS,M1,TOT,IDX2015,M,1992-07,7.919368,
AUS,M1,TOT,IDX2015,M,1992-08,8.292302,
AUS,M1,TOT,IDX2015,M,1992-09,8.438551,
AUS,M1,TOT,IDX2015,M,1992-10,8.49705,
AUS,M1,TOT,IDX2015,M,1992-11,8.504363,
AUS,M1,TOT,IDX2015,M,1992-12,8.540925,
AUS,M1,TOT,IDX2015,M,1993-01,8.61405,
AUS,M1,TOT,IDX2015,M,1993-02,8.760299,
AUS,M1,TOT,IDX2015,M,1993-03,8.906547,
AUS,M1,TOT,IDX2015,M,1993-04,9.045484,
AUS,M1,TOT,IDX2015,M,1993-05,9.169795,
AUS,M1,TOT,IDX2015,M,1993-06,9.345293,
AUS,M1,TOT,IDX2015,M,1993-07,9.462293,
AUS,M1,TOT,IDX2015,M,1993-08,9.374543,
AUS,M1,TOT,IDX2015,M,1993-09,9.411105,
AUS,M1,TOT,IDX2015,M,1993-10,9.615853,
AUS,M1,TOT,IDX2015,M,1993-11,9.762102,
AUS,M1,TOT,IDX2015,M,1993-12,9.9376,
AUS,M1,TOT,IDX2015,M,1994-01,10.13504,
AUS,M1,TOT,IDX2015,M,1994-02,10.29591,
AUS,M1,TOT,IDX2015,M,1994-03,10.47141,
AUS,M1,TOT,IDX2015,M,1994-04,10.60303,
AUS,M1,TOT,IDX2015,M,1994-05,10.68347,
AUS,M1,TOT,IDX2015,M,1994-06,10.80778,
AUS,M1,TOT,IDX2015,M,1994-07,10.89553,
AUS,M1,TOT,IDX2015,M,1994-08,10.9394,
AUS,M1,TOT,IDX2015,M,1994-09,11.00522,
AUS,M1,TOT,IDX2015,M,1994-10,11.07834,
AUS,M1,TOT,IDX2015,M,1994-11,11.10028,
AUS,M1,TOT,IDX2015,M,1994-12,11.1149,
AUS,M1,TOT,IDX2015,M,1995-01,11.10028,
AUS,M1,TOT,IDX2015,M,1995-02,11.07103,
AUS,M1,TOT,IDX2015,M,1995-03,11.08565,
AUS,M1,TOT,IDX2015,M,1995-04,11.07103,
AUS,M1,TOT,IDX2015,M,1995-05,11.10028,
AUS,M1,TOT,IDX2015,M,1995-06,11.14415,
AUS,M1,TOT,IDX2015,M,1995-07,11.19534,
AUS,M1,TOT,IDX2015,M,1995-08,11.27578,
AUS,M1,TOT,IDX2015,M,1995-09,11.34159,
AUS,M1,TOT,IDX2015,M,1995-10,11.39278,
AUS,M1,TOT,IDX2015,M,1995-11,11.56096,
AUS,M1,TOT,IDX2015,M,1995-12,11.78765,
AUS,M1,TOT,IDX2015,M,1996-01,11.9339,
AUS,M1,TOT,IDX2015,M,1996-02,12.06552,
AUS,M1,TOT,IDX2015,M,1996-03,12.22639,
AUS,M1,TOT,IDX2015,M,1996-04,12.39458,
AUS,M1,TOT,IDX2015,M,1996-05,12.48964,
AUS,M1,TOT,IDX2015,M,1996-06,12.54083,
AUS,M1,TOT,IDX2015,M,1996-07,12.60664,
AUS,M1,TOT,IDX2015,M,1996-08,12.70901,
AUS,M1,TOT,IDX2015,M,1996-09,12.79676,
AUS,M1,TOT,IDX2015,M,1996-10,12.95764,
AUS,M1,TOT,IDX2015,M,1996-11,13.2867,
AUS,M1,TOT,IDX2015,M,1996-12,13.49876,
AUS,M1,TOT,IDX2015,M,1997-01,13.48413,
AUS,M1,TOT,IDX2015,M,1997-02,13.62307,
AUS,M1,TOT,IDX2015,M,1997-03,13.82782,
AUS,M1,TOT,IDX2015,M,1997-04,13.96675,
AUS,M1,TOT,IDX2015,M,1997-05,14.13494,
AUS,M1,TOT,IDX2015,M,1997-06,14.26656,
AUS,M1,TOT,IDX2015,M,1997-07,14.45669,
AUS,M1,TOT,IDX2015,M,1997-08,14.698,
AUS,M1,TOT,IDX2015,M,1997-09,14.86618,
AUS,M1,TOT,IDX2015,M,1997-10,15.08556,
AUS,M1,TOT,IDX2015,M,1997-11,15.2903,
AUS,M1,TOT,IDX2015,M,1997-12,15.34149,
AUS,M1,TOT,IDX2015,M,1998-01,15.42193,
AUS,M1,TOT,IDX2015,M,1998-02,15.48774,
AUS,M1,TOT,IDX2015,M,1998-03,15.41461,
AUS,M1,TOT,IDX2015,M,1998-04,15.48043,
AUS,M1,TOT,IDX2015,M,1998-05,15.72905,
AUS,M1,TOT,IDX2015,M,1998-06,15.89724,
AUS,M1,TOT,IDX2015,M,1998-07,16.04348,
AUS,M1,TOT,IDX2015,M,1998-08,16.11661,
