Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,AdjFactor,PositionOptimized,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,CostPerTrade,multiple_EMA,multiple_DC,multiple_KF,multiple_TII,InstCapital,Exposure
2021-02-22,1056.6,sek,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,11.69341,0.011904761904761904,Cash,1,0.01,0.01,0.6,0,0.3,NA,NA,NA,NA,600,NA
2021-02-23,1055.732142857143,sek,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.003977053345492045,NA,11.69341,0.011904761904761904,Cash,1,0.01,0.01,0.6,0,0.3,NA,NA,NA,NA,600,NA
2021-02-24,1054.8642857142856,sek,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.003980323998752553,NA,11.69341,0.011904761904761904,Cash,1,0.01,0.01,0.6,0,0.3,NA,NA,NA,NA,600,NA
2021-02-25,1053.9964285714286,sek,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.003983600035882659,NA,11.69341,0.011904761904761904,Cash,1,0.01,0.01,0.6,0,0.3,NA,NA,NA,NA,600,NA
2021-02-26,1053.1285714285714,sek,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.003986881470195698,NA,11.69341,0.011904761904761904,Cash,1,0.01,0.01,0.6,0,0.3,NA,NA,NA,NA,600,NA
2021-02-27,1052.2607142857144,sek,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.003990168315035091,NA,11.69341,0.011904761904761904,Cash,1,0.01,0.01,0.6,0,0.3,NA,NA,NA,NA,600,NA
2021-02-28,1051.392857142857,sek,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.003993460583791552,NA,11.69341,0.011904761904761904,Cash,1,0.01,0.01,0.6,0,0.3,NA,NA,NA,NA,600,NA
2021-03-01,1050.525,sek,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.003996758289907376,NA,11.69341,0.011904761904761904,Cash,1,0.01,0.01,0.6,0,0.3,NA,NA,NA,NA,600,NA
2021-03-02,1050.719285714286,sek,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,8.950343053553666e-4,NA,11.69341,0.011904761904761904,Cash,1,0.01,0.01,0.6,0,0.3,NA,NA,NA,NA,600,NA
2021-03-03,1050.9135714285715,sek,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,8.948688222338674e-4,NA,11.69341,0.011904761904761904,Cash,1,0.01,0.01,0.6,0,0.3,NA,NA,NA,NA,600,NA
