Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,AdjFactor,PositionOptimized,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,CostPerTrade,multiple_EMA,multiple_DC,multiple_KF,multiple_TII,InstCapital,Exposure
2021-02-22,1002.04,cad,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,1.43642,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,587.5,NA
2021-02-23,1003.7771428571428,cad,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.008383389842476455,NA,1.43642,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,587.5,NA
2021-02-24,1005.5142857142857,cad,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.00836889403281706,NA,1.43642,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,587.5,NA
2021-02-25,1007.2514285714286,cad,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.008354448266367385,NA,1.43642,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,587.5,NA
2021-02-26,1008.9885714285714,cad,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.008340052284418035,NA,1.43642,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,587.5,NA
2021-02-27,1010.7257142857143,cad,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.008325705830065111,NA,1.43642,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,587.5,NA
2021-02-28,1012.4628571428572,cad,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.008311408648150014,NA,1.43642,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,587.5,NA
2021-03-01,1014.2,cad,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.00829716048527235,NA,1.43642,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,587.5,NA
2021-03-02,1016.0871428571429,cad,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.008997519480055552,NA,1.43642,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,587.5,NA
2021-03-03,1017.9742857142858,cad,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.008980824198260677,NA,1.43642,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,587.5,NA
