Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,AdjFactor,PositionOptimized,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,RiskAdjCost,multiple_EMA,multiple_DC,multiple_KF,multiple_TII,InstCapital,Exposure
2021-02-15,1.7946,rb,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,1.078283,0,Future,1,250,0.1,0.0025,0,NA,NA,NA,NA,NA,0,NA
2021-02-16,1.8073428571428571,rb,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0342457880794233,NA,1.078283,0,Future,1,250,0.1,0.0025,0,NA,NA,NA,NA,NA,0,NA
2021-02-17,1.8200857142857143,rb,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.03400518083956297,NA,1.078283,0,Future,1,250,0.1,0.0025,0,NA,NA,NA,NA,NA,0,NA
2021-02-18,1.8328285714285715,rb,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.03376793098618354,NA,1.078283,0,Future,1,250,0.1,0.0025,0,NA,NA,NA,NA,NA,0,NA
2021-02-19,1.8455714285714284,rb,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.03353396873341802,NA,1.078283,0,Future,1,250,0.1,0.0025,0,NA,NA,NA,NA,NA,0,NA
2021-02-20,1.8583142857142856,rb,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.033303226216173265,NA,1.078283,0,Future,1,250,0.1,0.0025,0,NA,NA,NA,NA,NA,0,NA
2021-02-21,1.8710571428571428,rb,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.03307563742448813,NA,1.078283,0,Future,1,250,0.1,0.0025,0,NA,NA,NA,NA,NA,0,NA
2021-02-22,1.8838,rb,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.032851138140586364,NA,1.078283,0,Future,1,250,0.1,0.0025,0,NA,NA,NA,NA,NA,0,NA
2021-02-23,1.9032571428571428,rb,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.049734343324330944,NA,1.078283,0,Future,1,250,0.1,0.0025,0,NA,NA,NA,NA,NA,0,NA
2021-02-24,1.9227142857142856,rb,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.049228482257747376,NA,1.078283,0,Future,1,250,0.1,0.0025,0,NA,NA,NA,NA,NA,0,NA
