Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,AdjFactor,PositionOptimized,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,CostPerTrade,multiple_EMA,multiple_DC,multiple_KF,multiple_TII,InstCapital,Exposure
2021-02-22,1011.415,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0.86738,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,600,NA
2021-02-23,1011.6528571428571,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0011381017919547887,NA,0.86738,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,600,NA
2021-02-24,1011.8907142857142,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0011378342359287786,NA,0.86738,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,600,NA
2021-02-25,1012.1285714285714,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0011375668056636812,NA,0.86738,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,600,NA
2021-02-26,1012.3664285714286,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0011372995010864172,NA,0.86738,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,600,NA
2021-02-27,1012.6042857142858,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0011370323221024136,NA,0.86738,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,600,NA
2021-02-28,1012.8421428571429,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0011367652686127983,NA,0.86738,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,600,NA
2021-03-01,1013.08,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0011364983405487904,NA,0.86738,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,600,NA
2021-03-02,1013.5214285714286,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.002108470160318987,NA,0.86738,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,600,NA
2021-03-03,1013.9628571428572,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.00210755203828505,NA,0.86738,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,600,NA
2021-03-04,1014.4042857142857,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.002106634715485249,NA,0.86738,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,600,NA
2021-03-05,1014.8457142857143,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0021057181908706825,NA,0.86738,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,600,NA
2021-03-06,1015.2871428571428,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0021048024634139394,NA,0.86738,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,600,NA
2021-03-07,1015.7285714285714,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0021038875320661178,NA,0.86738,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,600,NA
2021-03-08,1016.17,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0021029733957869112,NA,0.86738,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,600,NA
2021-03-09,1016.0057142857142,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-7.825532539189339e-4,NA,0.86738,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,600,NA
2021-03-10,1015.8414285714285,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-7.826798011566183e-4,NA,0.86738,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,600,NA
2021-03-11,1015.6771428571428,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-7.828063893273196e-4,NA,0.86738,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,600,NA
2021-03-12,1015.5128571428571,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-7.829330184568306e-4,NA,0.86738,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,600,NA
2021-03-13,1015.3485714285714,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-7.830596885537489e-4,NA,0.86738,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,600,NA
2021-03-14,1015.1842857142857,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-7.831863996481659e-4,NA,0.86738,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,600,NA
2021-03-15,1015.02,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-7.833131517572767e-4,NA,0.86738,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,600,NA
2021-03-16,1015.0314285714286,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,5.449545261193122e-5,NA,0.86738,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,600,NA
2021-03-17,1015.0428571428571,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,5.4494839033658594e-5,NA,0.86738,0.011904761904761904,Cash,1,0.01,0.01,0.3,0,0.15,NA,NA,NA,NA,600,NA
