Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,AdjFactor,PositionOptimized,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,RiskAdjCost,multiple_EMA,multiple_DC,multiple_KF,multiple_TII,InstCapital,Exposure
2021-02-15,1782.01,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-02-16,1774.14,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.021422528400399585,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-02-17,1766.27,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.02151776926384702,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-02-18,1758.4,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.02161386075933798,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-02-19,1750.53,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.021710814333991413,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-02-20,1742.66,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.021808641641233494,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-02-21,1734.79,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.021907354545491878,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-02-22,1726.92,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.02200696512697167,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-02-23,1722.8114285714287,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.011528720729806636,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-02-24,1718.7028571428573,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.01155624734374495,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-02-25,1714.594285714286,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.011583905720488872,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-02-26,1710.4857142857143,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.01161169680839734,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-02-27,1706.3771428571429,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.011639621564912623,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-02-28,1702.2685714285715,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.011667680956749464,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-03-01,1698.16,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.011695875959946669,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-03-02,1701.797142857143,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.01035529414289659,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-03-03,1705.4342857142858,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.010333186039264248,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-03-04,1709.0714285714287,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.01031117213423105,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-03-05,1712.7085714285713,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.01028925182705489,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-03-06,1716.3457142857142,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.010267424522044735,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-03-07,1719.982857142857,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.01024568962859501,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-03-08,1723.62,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.010224046561065236,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-03-09,1726.6985714285713,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.008637051541750118,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-03-10,1729.7771428571427,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.008621666047171992,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-03-11,1732.8557142857142,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.008606335268624293,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-03-12,1735.9342857142858,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.008591058914744067,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-03-13,1739.0128571428572,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.008575836696231782,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-03-14,1742.0914285714287,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.008560668325829824,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-03-15,1745.17,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.008545553518313901,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-03-16,1743.3657142857144,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.005006538187384777,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-03-17,1741.5614285714287,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0050117223571357885,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-03-18,1739.757142857143,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0050169172742282695,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-03-19,1737.952857142857,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.005022122972111056,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-03-20,1736.1485714285714,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0050273394843791406,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-03-21,1734.3442857142857,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.005032566844769377,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-03-22,1732.54,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0050378050871518806,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-03-23,1732.1014285714286,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0012253422291372473,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-03-24,1731.662857142857,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.001225652527443657,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-03-25,1731.2242857142858,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0012259629829479834,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-03-26,1730.7857142857142,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0012262735957662939,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-03-27,1730.347142857143,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0012265843660232533,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-03-28,1729.9085714285713,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.00122689529383063,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-03-29,1729.47,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0012272063793087895,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-03-30,1731.4171428571428,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.005446102131575827,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-03-31,1733.3642857142856,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0054399809136440064,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-04-01,1735.3114285714285,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.005433873440320305,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-04-02,1737.2585714285715,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.00542777966534981,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-04-03,1739.2057142857143,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.005421699542701148,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-04-04,1741.152857142857,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.005415633026553585,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-04-05,1743.1,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.005409580071271236,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-04-06,1747.8042857142857,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.013044618113921692,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-04-07,1752.5085714285713,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.013009555142616164,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-04-08,1757.212857142857,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.012974680159488265,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-04-09,1761.9171428571428,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.012939991656743963,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-04-10,1766.6214285714286,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.012905488142670975,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-04-11,1771.3257142857142,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.012871168141432427,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-04-12,1776.03,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.012837030192847614,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-04-13,1776.087142857143,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,1.5572202012293702e-4,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
2021-04-14,1776.1442857142856,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,1.5571701008415317e-4,NA,1.078283,0.0625,Future,1,0.1,0.01,0.3,0,NA,NA,NA,NA,NA,1906.25,NA
