Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
05/08/2012,79.68,79.68,79.68,79.68,-0.49,-0.61%,0,0
05/07/2012,80.17,80.17,80.17,80.17,-1.32,-1.62%,0,0
05/04/2012,81.49,81.49,81.49,81.49,-1.22,-1.48%,0,0
05/03/2012,82.71,82.71,82.71,82.71,0.7,+0.85%,0,0
05/02/2012,82.01,82.01,82.01,82.01,-0.17,-0.21%,0,0
05/01/2012,82.18,82.18,82.18,82.18,0.28,+0.34%,0,0
04/30/2012,81.9,81.9,81.9,81.9,-1.83,-2.19%,0,0
04/27/2012,83.73,83.73,83.73,83.73,-0.88,-1.04%,0,0
04/26/2012,84.61,84.61,84.61,84.61,1.31,+1.57%,0,0
04/25/2012,83.3,83.3,83.3,83.3,-0.66,-0.79%,0,0
04/24/2012,83.96,83.96,83.96,83.96,-1.02,-1.20%,0,0
04/23/2012,84.98,84.98,84.98,84.98,0.44,+0.52%,0,0
04/20/2012,84.54,84.54,84.54,84.54,-1.49,-1.73%,0,0
04/19/2012,86.03,86.03,86.03,86.03,-0.4,-0.46%,0,0
04/18/2012,86.43,86.43,86.43,86.43,2.5,+2.98%,0,0
04/17/2012,83.93,83.93,83.93,83.93,1.35,+1.63%,0,0
04/16/2012,82.58,82.58,82.58,82.58,-4.,-4.62%,0,0
04/13/2012,86.58,86.58,86.58,86.58,-0.92,-1.05%,0,0
04/12/2012,87.5,87.5,87.5,87.5,1.62,+1.89%,0,0
04/11/2012,85.88,85.88,85.88,85.88,1.65,+1.96%,0,0
04/10/2012,84.23,84.23,84.23,84.23,0.25,+0.30%,0,0
04/09/2012,83.98,83.98,83.98,83.98,0.94,+1.13%,0,0
04/05/2012,83.04,83.04,83.04,83.04,-0.78,-0.93%,0,0
04/04/2012,83.82,83.82,83.82,83.82,-3.32,-3.81%,0,0
04/03/2012,87.14,87.14,87.14,87.14,-0.48,-0.55%,0,0
04/02/2012,87.62,87.62,87.62,87.62,-0.4,-0.45%,0,0
03/30/2012,88.02,88.02,88.02,88.02,-0.02,-0.02%,0,0
03/29/2012,88.04,88.04,88.04,88.04,-0.49,-0.55%,0,0
03/28/2012,88.53,88.53,88.53,88.53,1.44,+1.65%,0,0
03/27/2012,87.09,87.09,87.09,87.09,1.68,+1.97%,0,0
03/26/2012,85.41,85.41,85.41,85.41,1.28,+1.52%,0,0
03/23/2012,84.13,84.13,84.13,84.13,0.05,+0.06%,0,0
03/22/2012,84.08,84.08,84.08,84.08,1.77,+2.15%,0,0
03/21/2012,82.31,82.31,82.31,82.31,0.41,+0.50%,0,0
03/20/2012,81.9,81.9,81.9,81.9,-1.18,-1.42%,0,0
03/19/2012,83.08,83.08,83.08,83.08,1.6,+1.96%,0,0
03/16/2012,81.48,81.48,81.48,81.48,0.14,+0.17%,0,0
03/15/2012,81.34,81.34,81.34,81.34,0.2,+0.25%,0,0
03/14/2012,81.14,81.14,81.14,81.14,-0.9,-1.10%,0,0
03/13/2012,82.04,82.04,82.04,82.04,0.04,+0.05%,0,0
03/12/2012,82,82,82,82,-0.8,-0.97%,0,0
03/09/2012,82.8,82.8,82.8,82.8,-0.76,-0.91%,0,0
03/08/2012,83.56,83.56,83.56,83.56,-0.56,-0.67%,0,0
03/07/2012,84.12,84.12,84.12,84.12,-1.3,-1.52%,0,0
03/06/2012,85.42,85.42,85.42,85.42,-0.81,-0.94%,0,0
03/05/2012,86.23,86.23,86.23,86.23,4,+4.86%,0,0
03/02/2012,82.23,82.23,82.23,82.23,-1.44,-1.72%,0,0
03/01/2012,83.67,83.67,83.67,83.67,-2.57,-2.98%,0,0
02/29/2012,86.24,86.24,86.24,86.24,0,0.00%,0,0
02/28/2012,86.24,86.24,86.24,86.24,1.57,+1.85%,0,0
02/27/2012,84.67,84.67,84.67,84.67,0.52,+0.62%,0,0
02/24/2012,84.15,84.15,84.15,84.15,0.92,+1.11%,0,0
02/23/2012,83.23,83.23,83.23,83.23,-1.3,-1.54%,0,0
02/22/2012,84.53,84.53,84.53,84.53,-2.44,-2.81%,0,0
02/21/2012,86.97,86.97,86.97,86.97,0.32,+0.37%,0,0
02/17/2012,86.65,86.65,86.65,86.65,-1.06,-1.21%,0,0
02/16/2012,87.71,87.71,87.71,87.71,0.96,+1.11%,0,0
02/15/2012,86.75,86.75,86.75,86.75,0.75,+0.87%,0,0
02/14/2012,86,86,86,86,0.73,+0.86%,0,0
02/13/2012,85.27,85.27,85.27,85.27,0.91,+1.08%,0,0
02/10/2012,84.36,84.36,84.36,84.36,0.23,+0.27%,0,0
02/09/2012,84.13,84.13,84.13,84.13,-3.24,-3.71%,0,0
02/08/2012,87.37,87.37,87.37,87.37,-0.95,-1.08%,0,0
02/07/2012,88.32,88.32,88.32,88.32,-1.74,-1.93%,0,0
02/06/2012,90.06,90.06,90.06,90.06,-0.03,-0.03%,0,0
02/03/2012,90.09,90.09,90.09,90.09,2.38,+2.71%,0,0
02/02/2012,87.71,87.71,87.71,87.71,0.82,+0.94%,0,0
02/01/2012,86.89,86.89,86.89,86.89,0.14,+0.16%,0,0
01/31/2012,86.75,86.75,86.75,86.75,-0.9,-1.03%,0,0
01/30/2012,87.65,87.65,87.65,87.65,-1.46,-1.64%,0,0
01/27/2012,89.11,89.11,89.11,89.11,0.02,+0.02%,0,0
01/26/2012,89.09,89.09,89.09,89.09,-1.33,-1.47%,0,0
01/25/2012,90.42,90.42,90.42,90.42,-1.76,-1.91%,0,0
01/24/2012,92.18,92.18,92.18,92.18,-1.19,-1.27%,0,0
01/23/2012,93.37,93.37,93.37,93.37,0.77,+0.83%,0,0
01/20/2012,92.6,92.6,92.6,92.6,-0.07,-0.08%,0,0
01/19/2012,92.67,92.67,92.67,92.67,0.14,+0.15%,0,0
01/18/2012,92.53,92.53,92.53,92.53,-0.66,-0.71%,0,0
01/17/2012,93.19,93.19,93.19,93.19,2.72,+3.01%,0,0
01/13/2012,90.47,90.47,90.47,90.47,-0.72,-0.79%,0,0
01/12/2012,91.19,91.19,91.19,91.19,-1.18,-1.28%,0,0
01/11/2012,92.37,92.37,92.37,92.37,-0.34,-0.37%,0,0
01/10/2012,92.71,92.71,92.71,92.71,0.52,+0.56%,0,0
01/09/2012,92.19,92.19,92.19,92.19,0.08,+0.09%,0,0
01/06/2012,92.11,92.11,92.11,92.11,0.87,+0.95%,0,0
