Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,AdjFactor,PositionOptimized,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Decimals,Spread,Commission,CostPerTrade,multiple_EMA,multiple_DC,multiple_KF,multiple_TII,InstCapital,Exposure
2021-02-22,992.4,cnh,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,7.8003,0.016666666666666666,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-02-23,992.6757142857143,cnh,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.7778717507143114e-4,NA,7.8003,0.016666666666666666,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-02-24,992.9514285714286,cnh,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.777100307858049e-4,NA,7.8003,0.016666666666666666,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-02-25,993.2271428571429,cnh,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.776329293361357e-4,NA,7.8003,0.016666666666666666,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-02-26,993.5028571428571,cnh,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.7755587068689636e-4,NA,7.8003,0.016666666666666666,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-02-27,993.7785714285715,cnh,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.774788548007834e-4,NA,7.8003,0.016666666666666666,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-02-28,994.0542857142857,cnh,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.774018816431578e-4,NA,7.8003,0.016666666666666666,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-03-01,994.33,cnh,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.773249511802689e-4,NA,7.8003,0.016666666666666666,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-03-02,994.5771428571429,cnh,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.4852126385344064e-4,NA,7.8003,0.016666666666666666,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-03-03,994.8242857142857,cnh,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.484595163796399e-4,NA,7.8003,0.016666666666666666,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-03-04,995.0714285714286,cnh,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.4839779958263364e-4,NA,7.8003,0.016666666666666666,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-03-05,995.3185714285714,cnh,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.48336113438441e-4,NA,7.8003,0.016666666666666666,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-03-06,995.5657142857143,cnh,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.482744579230811e-4,NA,7.8003,0.016666666666666666,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-03-07,995.8128571428571,cnh,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.4821283301701413e-4,NA,7.8003,0.016666666666666666,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-03-08,996.06,cnh,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.4815123869448286e-4,NA,7.8003,0.016666666666666666,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-03-09,996.005,cnh,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-5.5219081720458973e-5,NA,7.8003,0.016666666666666666,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-03-10,995.9499999999999,cnh,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-5.522213103592577e-5,NA,7.8003,0.016666666666666666,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-03-11,995.895,cnh,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-5.522518068801219e-5,NA,7.8003,0.016666666666666666,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-03-12,995.8399999999999,cnh,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-5.5228230677606405e-5,NA,7.8003,0.016666666666666666,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-03-13,995.785,cnh,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-5.5231281002932064e-5,NA,7.8003,0.016666666666666666,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-03-14,995.7299999999999,cnh,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-5.52343316666537e-5,NA,7.8003,0.016666666666666666,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-03-15,995.675,cnh,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-5.5237382665218604e-5,NA,7.8003,0.016666666666666666,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-03-16,995.8357142857143,cnh,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,1.6139936874015604e-4,NA,7.8003,0.016666666666666666,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-03-17,995.9964285714285,cnh,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,1.613733231886627e-4,NA,7.8003,0.016666666666666666,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
