Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,AdjFactor,PositionOptimized,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Decimals,Spread,Commission,CostPerTrade,multiple_EMA,multiple_DC,multiple_KF,multiple_TII,InstCapital,Exposure
2021-02-15,1782.01,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,1.068262,0.016666666666666666,Future,1,0.1,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-02-16,1774.14,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.004426142231487518,NA,1.068262,0.016666666666666666,Future,1,0.1,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-02-17,1766.27,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0044458200958361616,NA,1.068262,0.016666666666666666,Future,1,0.1,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-02-18,1758.4,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.004465673710607021,NA,1.068262,0.016666666666666666,Future,1,0.1,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-02-19,1750.53,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.004485705440907317,NA,1.068262,0.016666666666666666,Future,1,0.1,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-02-20,1742.66,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.00450591769446973,NA,1.068262,0.016666666666666666,Future,1,0.1,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-02-21,1734.79,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.004526312922622289,NA,1.068262,0.016666666666666666,Future,1,0.1,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-02-22,1726.92,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.004546893621275139,NA,1.068262,0.016666666666666666,Future,1,0.1,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-02-23,1722.8114285714287,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0023819670929352554,NA,1.068262,0.016666666666666666,Future,1,0.1,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-02-24,1718.7028571428573,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.002387654409864659,NA,1.068262,0.016666666666666666,Future,1,0.1,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-02-25,1714.594285714286,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0023933689505142297,NA,1.068262,0.016666666666666666,Future,1,0.1,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-02-26,1710.4857142857143,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0023991109108258968,NA,1.068262,0.016666666666666666,Future,1,0.1,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-02-27,1706.3771428571429,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0024048804886183106,NA,1.068262,0.016666666666666666,Future,1,0.1,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-02-28,1702.2685714285715,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0024106778836259224,NA,1.068262,0.016666666666666666,Future,1,0.1,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-03-01,1698.16,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0024165032975096423,NA,1.068262,0.016666666666666666,Future,1,0.1,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-03-02,1701.797142857143,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.002139523583243097,NA,1.068262,0.016666666666666666,Future,1,0.1,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-03-03,1705.4342857142858,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.002134955793236415,NA,1.068262,0.016666666666666666,Future,1,0.1,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-03-04,1709.0714285714287,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.002130407465750217,NA,1.068262,0.016666666666666666,Future,1,0.1,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-03-05,1712.7085714285713,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0021258784766642336,NA,1.068262,0.016666666666666666,Future,1,0.1,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-03-06,1716.3457142857142,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0021213687029018047,NA,1.068262,0.016666666666666666,Future,1,0.1,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-03-07,1719.982857142857,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0021168780224369854,NA,1.068262,0.016666666666666666,Future,1,0.1,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-03-08,1723.62,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.002112406314269677,NA,1.068262,0.016666666666666666,Future,1,0.1,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-03-09,1726.6985714285713,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0017845147813533302,NA,1.068262,0.016666666666666666,Future,1,0.1,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-03-10,1729.7771428571427,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0017813359601595025,NA,1.068262,0.016666666666666666,Future,1,0.1,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
2021-03-11,1732.8557142857142,gc,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0017781684439306389,NA,1.068262,0.016666666666666666,Future,1,0.1,0.01,2,0.3,0,0.15,NA,NA,NA,NA,857.5,NA
