Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,AdjFactor,PositionOptimized,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Decimals,Spread,Commission,CostPerTrade,multiple_EMA,multiple_DC,multiple_KF,multiple_TII,InstCapital,Exposure
2021-02-22,936.64,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-02-23,939.7621428571429,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0033278002269518936,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-02-24,942.8842857142857,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.003316762693155617,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-02-25,946.0064285714286,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0033057981352122567,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-02-26,949.1285714285714,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0032949058317699453,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-02-27,952.2507142857143,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.003284085070960785,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-02-28,955.3728571428571,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0032733351502312047,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-03-01,958.495,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0032626553762007404,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-03-02,959.8678571428571,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.001431280189888362,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-03-03,961.2407142857143,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0014292345544344442,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-03-04,962.6135714285714,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0014271947580235533,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-03-05,963.9864285714286,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0014251607756907703,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-03-06,965.3592857142858,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0014231325826123964,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-03-07,966.7321428571429,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0014211101541077298,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-03-08,968.105,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0014190934656355125,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-03-09,966.9057142857143,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0012395650928365143,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-03-10,965.7064285714285,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0012411035216359778,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-03-11,964.5071428571429,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0012426457738792251,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-03-12,963.3078571428572,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0012441918638410598,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-03-13,962.1085714285715,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0012457418058602343,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-03-14,960.9092857142857,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0012472956143518843,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-03-15,959.71,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.001248853303803088,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-03-16,960.2,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,5.10440604651663e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-03-17,960.69,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,5.101801879634493e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-03-18,961.1800000000001,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,5.099200368574586e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-03-19,961.67,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,5.096601509286813e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-03-20,962.16,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,5.094005297721083e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-03-21,962.65,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,5.091411729836182e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-03-22,963.14,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,5.088820801582017e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-03-23,964.1742857142857,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0010732923231460134,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-03-24,965.2085714285714,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.001072141601684784,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-03-25,966.2428571428571,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0010709933450554487,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-03-26,967.2771428571428,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.001069847545344338,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-03-27,968.3114285714286,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0010687041946759734,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-03-28,969.3457142857143,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0010675632852068517,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-03-29,970.38,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0010664248091254436,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-03-30,969.925,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-4.6899843925540807e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-03-31,969.47,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-4.6921850200565274e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-04-01,969.015,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-4.6943877136573775e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-04-02,968.5600000000001,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-4.6965924763053835e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-04-03,968.105,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-4.698799310887125e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-04-04,967.6500000000001,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-4.701008220351355e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-04-05,967.195,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-4.703219207611298e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-04-06,968.2542857142857,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0010946149071147104,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-04-07,969.3135714285714,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0010934180353139311,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-04-08,970.3728571428571,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0010922237780182087,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-04-09,971.4321428571429,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0010910321266681677,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-04-10,972.4914285714286,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.001089843072745289,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-04-11,973.5507142857143,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.001088656607764804,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-04-12,974.61,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0010874727232828008,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-04-13,975.0007142857143,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,4.0081262180358124e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-04-14,975.3914285714286,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,4.00652035409621e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-04-15,975.7821428571428,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,4.0049157764077137e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-04-16,976.1728571428572,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,4.0033124834604195e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-04-17,976.5635714285714,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,4.0017104736911335e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-04-18,976.9542857142858,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,4.0001097455544254e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-04-19,977.345,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,3.998510297540392e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-04-20,977.5771428571429,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.3749575816278679e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-04-21,977.8092857142857,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.374393673205688e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-04-22,978.0414285714286,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,-0.8423720644840047,NA,NA,2.3738300324982475e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-04-23,978.2735714285715,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,-1.5712838717761521,NA,NA,2.3732666593367924e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-04-24,978.5057142857144,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,-2.230706051183823,NA,NA,2.3727035535081598e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-04-25,978.7378571428571,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,-2.7983033550314835,NA,NA,2.3721407148258322e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-04-26,978.97,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,-3.2373007570638612,NA,NA,2.3715781431210559e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-04-27,979.2185714285714,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,-3.48480436454189,NA,NA,2.5387895071382616e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-04-28,979.4671428571429,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,-3.432698326679869,NA,NA,2.538145125505764e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-04-29,979.7157142857143,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,-2.8803532656311486,NA,NA,2.5375010709094425e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-04-30,979.9642857142858,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,-1.42094183020649,NA,NA,2.5368573430828434e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-05-01,980.2128571428572,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,-0.14953071544718605,NA,NA,2.5362139417772767e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
2021-05-02,980.4614285714287,nok,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0.9658486956503958,NA,NA,2.535570866761816e-4,NA,11.50101,0.011904761904761904,Cash,1,0.01,0.01,2,0.6,0,0.3,NA,NA,NA,NA,612.5,NA
