Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,RiskAdjCost,M,multiple_EMA,multiple_DC,HoldingCostLong,HoldingCostShort,InstCapital,Exposure
2025-07-24,913.635,ae,0,0,0,0,0,FALSE,0.5,-0,-0,0,-7.6385691176609445,-18.75988075404198,-3.667463066488414,2.4838786329384033,-9.572545578340197e-4,0.13122149869686228,1,0,Index,1,0.5,0.001,0.25,0,0.0020852699589606577,1,0.47110579988627155,2.367612637757618,-0.04925,-0.01075,0,0
2025-07-24,5426.2,ca,0,0,0,0,0,FALSE,0.3,-0,-0,0,-3.5588367749669074,9.545734697980096,7.238561802895798,-12.459390278971556,-0.02230657056264107,0.46294071823209654,0.87,0,Future,1,0.3,1e-4,3.5,0,0.0013933071514156386,1,-7.995276743633622,-6.244026432333872,0.104041,-0.164041,0,0
2025-07-24,8452.7,cc,0,0,0,0,0,FALSE,0.1,0,0,0,3.0680283170173537,7.2806035894270185,11.8285973669264,-6.048282401585448,-0.04010670096022828,0.560964651527756,1.16,0,Future,1,0.1,0.01,4,0,8.435853718817644e-4,1,-2.90830293796594,-4.004019806703143,0.235417,-0.295417,0,0
2025-07-24,67.428,cl,1037.33,18.28,55.43,55.43376168174713,37.15,TRUE,11.965715558687064,18.28376168174713,55.43376168174713,79.77143705791377,13.898147940221365,20,17.322716281102075,-2.7777604945837626,0.012641110358591945,0.32195008620467847,1.16,0.07142857142857142,Future,1,8,0.01,0.025,0,0.0011516252668812828,1,-0.6544749240691063,-2.5201084983123367,0.193082,-0.253082,3732.142857142857,2318.4605422159525
2025-07-24,66.542,ct,757.95,0,-9811.17,-9811.17,-9811.17,FALSE,2898.602081224742,405.45528029938214,-9405.714719700618,19324.013874831613,-9.734742254507491,-11.226567563013074,-16.461073602041143,2.718400863089975,0.007890747861973857,0.1346737797056634,1.16,0.07142857142857142,Future,0.01,600,0.01,0.15,0,0.016738339027036128,1,0.8828531336769992,2.223890709854401,-0.118675,0.058675,3732.142857142857,5542.493669220023
2025-07-24,31542.35,dm,0,0,0,0,0,FALSE,0.01,0,0,0,6.88333193048844,-6.871645165451037,-0.28864625388157367,11.446810773081666,0.0019723105506521676,1.6672657050919086,1,0,Index,1,0.01,1e-4,37.8,0,7.187749553844554e-4,1,1.4620846482494587,11.619984806701016,-0.04925,-0.01075,0,0
2025-07-24,1.17755,e7,0,0,0,0,0,FALSE,400,0,0,0,3.0713972989621237,-14.752951860138454,-18.22671145651955,20,1.78352280197136e-4,0.06008214935603709,1.16,0,Index,1,400,1,10,0,141.34328564829886,1,14.165042020942327,9.694678820161325,-0.034354,0.013804,0,0
2025-07-24,6376.18,es,0,0,0,0,0,FALSE,0.1,0,0,0,7.330999266534578,-13.491718400283663,-9.751711847637303,20,0.0012790123689168098,0.11126251646400726,1.16,0,Index,1,0.1,0.001,0.5,0,7.047913370517501e-4,1,14.274774786953117,12.737324224613758,-0.0734,0.0134,0,0
2025-07-24,91.6195,g,0,0,0,0,0,FALSE,1,0,0,0,0.7722570709975954,16.044116121482155,-0.11190715159028528,-7.083524975234397,0.0022400219163536406,0.08087061346296996,0.87,0,Future,1,1,0.01,0.035,0,0.004723777023703528,1,-3.7195949449017753,-4.375862169651821,-0.030362,-0.029638,0,0
2025-07-24,3374.76,gc,0,0,0,0,0,FALSE,0.1,0,0,0,2.1884991704910677,-12.05895920488004,-12.531839047270433,14.796541035207884,-0.004511610395104171,0.13614921110653974,1.16,0,Future,1,0.1,0.01,0.3,0,6.529249020510679e-4,1,9.595440109322539,7.314892502343613,-0.060741,0.038248,0,0
2025-07-24,325.97,gf,1474.92,0,3277.65,3277.65,3277.65,FALSE,497.6268786081436,39.86252405429104,3317.512524054291,3317.512524054291,20,16.388092397659335,-6.840325819225431,20,-0.013758945741701112,0.16013491593066187,1.16,0.07142857142857142,Future,0.01,300,0.01,0.2,0,0.0038314779192179576,1,16.171887410836426,11.65952852491174,-0.073815,0.013815,3732.142857142857,4661.248092525765
2025-07-24,129.605,gg,0,0,0,0,0,FALSE,1,0,0,0,2.4749114212349337,18.443988508174133,0,-6.39352405839,-0.002658397666610135,0.04853320233324342,1,0,Future,1,1,0.01,0.028,0,0.00445140723077945,1,-3.8539987333766734,-3.452885904783326,-0.03,-0.03,0,0
2025-07-24,116.77,gx,0,0,0,0,0,FALSE,1,-0,-0,0,-7.282610930774838,12.004719196065324,0,-14.32534351891819,-0.0010271335320553021,0.12165943498821861,1,0,Future,1,1,0.01,0.04,0,0.002815677535826464,1,-8.421162945602406,-7.950658218875527,-0.03,-0.03,0,0
2025-07-24,99.503,he,1188.16,0,6425.77,6425.77,6425.77,FALSE,1211.0419955665434,712.9262678799705,7138.696267879971,8073.613303776957,17.684018293371523,10.294603848535798,20,5.063004696728125,0.0015488909418861496,0.21556195829377084,1.16,0.07142857142857142,Future,0.01,800,0.01,0.1,0,0.004662208639369634,1,2.6908013455947226,3.095489736380278,0.358762,-0.418762,3732.142857142857,3462.710105886718
