Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,AdjFactor,PositionOptimized,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,RiskAdjCost,M,multiple_EMA,multiple_DC,HoldingCostLong,HoldingCostShort,InstCapital,Exposure
2024-03-04,3346,rm,0,0,0,0,0,0,0.3,0,0,0,0.867574076820989,1.8926561839981444,9.167793750984194,-12.733629707596851,19.531480641370976,8.824799534425198,0.016482979055215452,0.25919565920039994,1.086248,0.05555555555555555,Future,1,0.3,1e-4,3,0,0.0034591356567007215,1,8.433857745207035,6.274141478834962,0.172499,-0.232499,1888.888888888889,2915.0008062881548
2024-03-01,3291.3,rm,0,0,0,0,0,0,0.3,0,0,0,0.7910545791308603,1.9244151306268147,8.221246721056495,-12.969646202126556,19.53456458289358,7.679203104358482,0.0120739343301004,0.2591547397188064,1.086248,0.05555555555555555,Future,1,0.3,1e-4,3,0,0.0035171802744349456,1,7.296365175852803,5.502306664744667,0.172499,-0.232499,1888.888888888889,2915.4610730846157
2024-02-29,3251.8,rm,0,0,0,0,0,0,0.3,0,0,0,0.7244231008195388,1.9278529983749715,7.515335468318076,-13.128880018046326,19.33460236220955,6.9175861190091545,0.017527709044223627,0.2618349684757345,1.086248,0.05555555555555555,Future,1,0.3,1e-4,3,0,0.0035234635344434002,1,6.457012839397771,5.072297358950821,0.172499,-0.232499,1888.888888888889,2885.6174557355835
2024-02-28,3195.3,rm,0,0,0,0,0,0,0.3,0,0,0,0.7069365371358477,1.9665616715203709,7.189568955539616,-13.305780256315176,19.380131192819896,6.548916472467128,-0.009871932934730765,0.26121985190046526,1.086248,0.05555555555555555,Future,1,0.3,1e-4,3,0,0.003594209902765813,1,6.081863070069218,4.832997717375997,0.172499,-0.232499,1888.888888888889,2892.4124642848783
2024-02-27,3227,rm,0,0,0,0,0,0,0.3,0,0,0,0.7084303874873286,1.9192817127082007,7.382244959628136,-13.352677075025575,19.101839579799286,6.968412027117327,0.019494648696088746,0.2650255216965441,1.086248,0.05555555555555555,Future,1,0.3,1e-4,3,0,0.0035077981219271866,1,6.445712038467425,5.16830800672812,0.172499,-0.232499,1888.888888888889,2850.878476604497
2024-02-26,3164.7,rm,0,0,0,0,0,0,0.3,0,0,0,0.737748621983829,1.9714488988737162,7.484329138891735,-13.439229141122171,19.242237656645138,7.0776012607608285,-0.006142815706031257,0.2630918030602184,1.086248,0.05555555555555555,Future,1,0.3,1e-4,3,0,0.003603142102149564,1,6.6678782715582505,5.128123829709796,0.172499,-0.232499,1888.888888888889,2871.83236713239
2024-02-23,3184.2,rm,0,0,0,0,0,0,0.3,0,0,0,0.7916618306611723,1.9218299438062982,8.238625204197195,-13.481881266081679,18.873515259422415,8.289016608925891,-0.029215421930452123,0.26823169560173005,1.086248,0.05555555555555555,Future,1,0.3,1e-4,3,0,0.0035124554268975597,1,8.02593428146184,5.7890934000813115,0.172499,-0.232499,1888.888888888889,2816.801921415742
2024-02-22,3278.6,rm,0,0,0,0,0,0,0.3,0,0,0,0.9628488394053878,1.952476200988248,9.86284840673644,-13.540640957010357,19.742933661166138,10.049318190237361,-0.018703994373176158,0.25641959228976,1.086248,0.05555555555555555,Future,1,0.3,1e-4,3,0,0.003568466424488555,1,10.173271001104574,6.575592649291029,0.172499,-0.232499,1888.888888888889,2946.559382645615
2024-02-21,3340.5,rm,0,0,0,0,0,0,0.3,0,0,0,1.0237317757733049,1.9305831910529707,10.605414783653487,-13.515444397340794,19.89012440565211,10.953213040715658,0.010079062383738346,0.2545220380100496,1.086248,0.05555555555555555,Future,1,0.3,1e-4,3,0,0.003528453403666336,1,10.985041543407341,7.270313524452088,0.172499,-0.232499,1888.888888888889,2968.5270535423074
2024-02-20,3307,rm,0,0,0,0,0,0,0.3,0,0,0,1.0033762399880912,1.9243040025925415,10.42845869089583,-13.489526446654358,19.62661398599007,10.836067818193253,-0.009929372988953133,0.2579392962848157,1.086248,0.05555555555555555,Future,1,0.3,1e-4,3,0,0.003516977169957194,1,10.867663513351669,7.192449516970421,0.172499,-0.232499,1888.888888888889,2929.199103967756
2024-02-19,3340,rm,0,0,0,0,0,0,0.3,0,0,0,1.001068045771004,1.8788260035053197,10.656314569878365,-13.480927765878413,19.353990873332783,11.271887872777302,0.008177053739389706,0.26157266649202643,1.086248,0.05555555555555555,Future,1,0.3,1e-4,3,0,0.0034338587623097515,1,11.143070932370135,7.643408855592038,0.172499,-0.232499,1888.888888888889,2888.5111188732994
2024-02-16,3312.8,rm,0,0,0,0,0,0,0.3,0,0,0,0.9788122405042324,1.862544528256491,10.51048418606656,-13.48322030318957,19.030026129345046,11.240576001677672,0.005205507789922237,0.26602564629133457,1.086248,0.05555555555555555,Future,1,0.3,1e-4,3,0,0.00340410172981062,1,11.021099246631307,7.713194089498146,0.172499,-0.232499,1888.888888888889,2840.160586352335
2024-02-15,3295.6,rm,0,0,0,0,0,0,0.3,0,0,0,0.984638610568171,1.8348125681759557,10.732852255825028,-13.516741355189646,18.649350158035457,11.744165273010465,0.005995604964898149,0.27145583932417766,1.086248,0.05555555555555555,Future,1,0.3,1e-4,3,0,0.0033534170820886367,1,11.304653631298097,8.268955157052677,0.172499,-0.232499,1888.888888888889,2783.346114184182
2024-02-14,3275.9,rm,0,0,0,0,0,0,0.3,0,0,0,1.0339062335034044,1.8095707777215548,11.427088083343211,-13.487430875085716,18.28284229641288,12.83841173379403,-0.03060236400065719,0.27689759162847805,1.086248,0.05555555555555555,Future,1,0.3,1e-4,3,0,0.0033072836225950387,1,12.12551883285768,9.27183405679904,0.172499,-0.232499,1888.888888888889,2728.646179665252
2024-02-13,3377.7,rm,0,0,0,0,0,0,0.3,0,0,0,1.220685477014276,1.8374800698884077,13.286516648731975,-13.400224021405952,19.141731225087682,14.844601929801769,-0.012884046915358383,0.26447320466839386,1.086248,0.05555555555555555,Future,1,0.3,1e-4,3,0,0.003358292373420399,1,14.242185047755623,10.49881816858066,0.172499,-0.232499,1888.888888888889,2856.8321562212654
