Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,AdjFactor,PositionOptimized,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Decimals,Spread,Commission,CostPerTrade,multiple_EMA,multiple_DC,multiple_KF,multiple_TII,InstCapital,Exposure
2021-02-22,1011.415,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-02-23,1011.6528571428571,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0011381017919547887,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-02-24,1011.8907142857142,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0011378342359287786,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-02-25,1012.1285714285714,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0011375668056636812,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-02-26,1012.3664285714286,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0011372995010864172,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-02-27,1012.6042857142858,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0011370323221024136,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-02-28,1012.8421428571429,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0011367652686127983,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-03-01,1013.08,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0011364983405487904,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-03-02,1013.5214285714286,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.002108470160318987,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-03-03,1013.9628571428572,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.00210755203828505,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-03-04,1014.4042857142857,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.002106634715485249,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-03-05,1014.8457142857143,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0021057181908706825,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-03-06,1015.2871428571428,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0021048024634139394,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-03-07,1015.7285714285714,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0021038875320661178,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-03-08,1016.17,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0021029733957869112,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-03-09,1016.0057142857142,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-7.825532539189339e-4,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-03-10,1015.8414285714285,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-7.826798011566183e-4,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-03-11,1015.6771428571428,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-7.828063893273196e-4,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-03-12,1015.5128571428571,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-7.829330184568306e-4,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-03-13,1015.3485714285714,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-7.830596885537489e-4,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-03-14,1015.1842857142857,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-7.831863996481659e-4,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-03-15,1015.02,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-7.833131517572767e-4,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-03-16,1015.0314285714286,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,5.449545261193122e-5,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-03-17,1015.0428571428571,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,5.4494839033658594e-5,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-03-18,1015.0542857142857,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,5.4494225472581093e-5,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-03-19,1015.0657142857143,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,5.449361192010116e-5,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-03-20,1015.0771428571429,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,5.4492998380517574e-5,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-03-21,1015.0885714285714,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,5.449238485812913e-5,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-03-22,1015.1,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,5.4491771348637026e-5,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-03-23,1015.8828571428571,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0037312267267638785,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-03-24,1016.6657142857143,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0037283524852052352,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-03-25,1017.4485714285714,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.003725482668418891,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-03-26,1018.2314285714286,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0037226172661909375,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-03-27,1019.0142857142857,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.003719756268337555,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-03-28,1019.797142857143,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.003716899664722213,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-03-29,1020.58,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0037140474452255746,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-03-30,1018.1871428571429,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.011361213005515366,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-03-31,1015.7942857142857,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.011387944601353296,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-04-01,1013.4014285714286,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.011414802286513889,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-04-02,1011.0085714285715,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0114417869552258,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-04-03,1008.6157142857144,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.011468899510203485,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-04-04,1006.2228571428572,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.011496140862711677,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-04-05,1003.83,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.011523511932720148,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-04-06,1004.4585714285714,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0030297297479183172,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-04-07,1005.0871428571429,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.003027834392494384,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-04-08,1005.7157142857143,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0030259414070113165,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-04-09,1006.3442857142858,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0030240507870112764,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-04-10,1006.9728571428572,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.003022162528070815,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-04-11,1007.6014285714286,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0030202766257664848,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-04-12,1008.23,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0030183930756963306,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-04-13,1007.83,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0019205777857800044,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-04-14,1007.43,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0019213401997006585,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-04-15,1007.03,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0019221032191694576,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
2021-04-16,1006.63,gbp,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0019228668449171949,NA,0.8623,0.011904761904761904,Cash,1,0.01,0.01,2,0.3,0,0.15,NA,NA,NA,NA,612.5,NA
