Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
04/25/2024,440,440,440,440,3.25,+0.74%,0,0
04/24/2024,436.75,436.75,436.75,436.75,-10.25,-2.29%,0,0
04/23/2024,447,447,447,447,3.25,+0.73%,0,0
04/22/2024,443.75,443.75,443.75,443.75,6.25,+1.43%,0,0
04/19/2024,437.5,437.5,437.5,437.5,6.75,+1.57%,0,0
04/18/2024,430.75,430.75,430.75,430.75,-2.,-0.46%,0,0
04/17/2024,432.75,432.75,432.75,432.75,-0.75,-0.17%,0,0
04/16/2024,433.5,433.5,433.5,433.5,-0.5,-0.12%,0,0
04/15/2024,434,434,434,434,-0.5,-0.12%,0,0
04/12/2024,434.5,434.5,434.5,434.5,6.75,+1.58%,0,0
04/11/2024,427.75,427.75,427.75,427.75,-5.5,-1.27%,0,0
04/10/2024,433.25,433.25,433.25,433.25,13,+3.09%,0,0
04/09/2024,420.25,420.25,420.25,420.25,-4.25,-1.00%,0,0
04/08/2024,424.5,424.5,424.5,424.5,1.25,+0.30%,0,0
04/05/2024,423.25,423.25,423.25,423.25,-1.,-0.24%,0,0
04/04/2024,424.25,424.25,424.25,424.25,3.5,+0.83%,0,0
04/03/2024,420.75,420.75,420.75,420.75,4.25,+1.02%,0,0
04/02/2024,416.5,416.5,416.5,416.5,-9.,-2.12%,0,0
04/01/2024,425.5,425.5,425.5,425.5,-1.5,-0.35%,0,0
03/28/2024,427,427,427,427,15.25,+3.70%,0,0
03/27/2024,411.75,411.75,411.75,411.75,-5.75,-1.38%,0,0
03/26/2024,417.5,417.5,417.5,417.5,-5.25,-1.24%,0,0
03/25/2024,422.75,422.75,422.75,422.75,-0.5,-0.12%,0,0
03/22/2024,423.25,423.25,423.25,423.25,-1.5,-0.35%,0,0
03/21/2024,424.75,424.75,424.75,424.75,1.75,+0.41%,0,0
03/20/2024,423,423,423,423,-0.5,-0.12%,0,0
03/19/2024,423.5,423.5,423.5,423.5,3.5,+0.83%,0,0
03/18/2024,420,420,420,420,-0.75,-0.18%,0,0
03/15/2024,420.75,420.75,420.75,420.75,3,+0.72%,0,0
03/14/2024,417.75,417.75,417.75,417.75,-7.5,-1.76%,0,0
03/13/2024,425.25,425.25,425.25,425.25,-0.5,-0.12%,0,0
03/12/2024,425.75,425.75,425.75,425.75,0,0.00%,0,0
03/11/2024,425.75,425.75,425.75,425.75,2.125,+0.50%,0,0
03/08/2024,423.625,423.625,423.625,423.625,1.625,+0.39%,0,0
03/07/2024,422,422,422,422,9.375,+2.27%,0,0
03/06/2024,412.625,412.625,412.625,412.625,7.875,+1.95%,0,0
03/05/2024,404.75,404.75,404.75,404.75,-3.625,-0.89%,0,0
03/04/2024,408.375,408.375,408.375,408.375,5.125,+1.27%,0,0
03/01/2024,403.25,403.25,403.25,403.25,-2.75,-0.68%,0,0
02/29/2024,406,406,406,406,1,+0.25%,0,0
02/28/2024,405,405,405,405,4.625,+1.16%,0,0
02/27/2024,400.375,400.375,400.375,400.375,16,+4.16%,0,0
02/26/2024,384.375,384.375,384.375,384.375,7.125,+1.89%,0,0
02/23/2024,377.25,377.25,377.25,377.25,-6.125,-1.60%,0,0
02/22/2024,383.375,383.375,383.375,383.375,-20.,-4.96%,0,0
02/21/2024,403.375,403.375,403.375,403.375,-7.875,-1.91%,0,0
02/20/2024,411.25,411.25,411.25,411.25,2.25,+0.55%,0,0
02/16/2024,409,409,409,409,-3.625,-0.88%,0,0
02/15/2024,412.625,412.625,412.625,412.625,-6.625,-1.58%,0,0
02/14/2024,419.25,419.25,419.25,419.25,-6.375,-1.50%,0,0
02/13/2024,425.625,425.625,425.625,425.625,0.25,+0.06%,0,0
02/12/2024,425.375,425.375,425.375,425.375,1.375,+0.32%,0,0
02/09/2024,424,424,424,424,-4.25,-0.99%,0,0
02/08/2024,428.25,428.25,428.25,428.25,-1.,-0.23%,0,0
