Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
04/25/2024,19.42,19.42,19.42,19.42,-0.45,-2.26%,0,0
04/24/2024,19.87,19.87,19.87,19.87,0,0.00%,0,0
04/23/2024,19.87,19.87,19.87,19.87,0.12,+0.61%,0,0
04/22/2024,19.75,19.75,19.75,19.75,-0.04,-0.20%,0,0
04/19/2024,19.79,19.79,19.79,19.79,0.18,+0.92%,0,0
04/18/2024,19.61,19.61,19.61,19.61,0.33,+1.71%,0,0
04/17/2024,19.28,19.28,19.28,19.28,-0.33,-1.68%,0,0
04/16/2024,19.61,19.61,19.61,19.61,-0.46,-2.29%,0,0
04/15/2024,20.07,20.07,20.07,20.07,-0.4,-1.95%,0,0
04/12/2024,20.47,20.47,20.47,20.47,-0.37,-1.78%,0,0
04/11/2024,20.84,20.84,20.84,20.84,-0.58,-2.71%,0,0
04/10/2024,21.42,21.42,21.42,21.42,-0.07,-0.33%,0,0
04/09/2024,21.49,21.49,21.49,21.49,-0.08,-0.37%,0,0
04/08/2024,21.57,21.57,21.57,21.57,-0.37,-1.69%,0,0
04/05/2024,21.94,21.94,21.94,21.94,-0.33,-1.48%,0,0
04/04/2024,22.27,22.27,22.27,22.27,0.06,+0.27%,0,0
04/03/2024,22.21,22.21,22.21,22.21,-0.11,-0.49%,0,0
04/02/2024,22.32,22.32,22.32,22.32,-0.31,-1.37%,0,0
04/01/2024,22.63,22.63,22.63,22.63,0.12,+0.53%,0,0
03/28/2024,22.51,22.51,22.51,22.51,0.34,+1.53%,0,0
03/27/2024,22.17,22.17,22.17,22.17,-0.25,-1.12%,0,0
03/26/2024,22.42,22.42,22.42,22.42,0.45,+2.05%,0,0
03/25/2024,21.97,21.97,21.97,21.97,0.11,+0.50%,0,0
03/22/2024,21.86,21.86,21.86,21.86,-0.19,-0.86%,0,0
03/21/2024,22.05,22.05,22.05,22.05,0.25,+1.15%,0,0
03/20/2024,21.8,21.8,21.8,21.8,0.25,+1.16%,0,0
03/19/2024,21.55,21.55,21.55,21.55,-0.62,-2.80%,0,0
03/18/2024,22.17,22.17,22.17,22.17,0.04,+0.18%,0,0
03/15/2024,22.13,22.13,22.13,22.13,0.34,+1.56%,0,0
03/14/2024,21.79,21.79,21.79,21.79,-0.22,-1.00%,0,0
03/13/2024,22.01,22.01,22.01,22.01,0.08,+0.36%,0,0
03/12/2024,21.93,21.93,21.93,21.93,-0.03,-0.14%,0,0
03/11/2024,21.96,21.96,21.96,21.96,0.78,+3.68%,0,0
03/08/2024,21.18,21.18,21.18,21.18,-0.12,-0.56%,0,0
03/07/2024,21.3,21.3,21.3,21.3,-0.15,-0.70%,0,0
03/06/2024,21.45,21.45,21.45,21.45,0.59,+2.83%,0,0
03/05/2024,20.86,20.86,20.86,20.86,0.28,+1.36%,0,0
03/04/2024,20.58,20.58,20.58,20.58,-0.42,-2.00%,0,0
03/01/2024,21,21,21,21,-0.7,-3.23%,0,0
02/29/2024,21.7,21.7,21.7,21.7,-2.29,-9.55%,0,0
02/28/2024,23.99,23.99,23.99,23.99,0.36,+1.52%,0,0
02/27/2024,23.63,23.63,23.63,23.63,0.53,+2.29%,0,0
02/26/2024,23.1,23.1,23.1,23.1,0.48,+2.12%,0,0
02/23/2024,22.62,22.62,22.62,22.62,-0.21,-0.92%,0,0
02/22/2024,22.83,22.83,22.83,22.83,-0.01,-0.04%,0,0
02/21/2024,22.84,22.84,22.84,22.84,0.05,+0.22%,0,0
02/20/2024,22.79,22.79,22.79,22.79,-0.26,-1.13%,0,0
02/16/2024,23.05,23.05,23.05,23.05,0.29,+1.27%,0,0
02/15/2024,22.76,22.76,22.76,22.76,-0.64,-2.74%,0,0
02/14/2024,23.4,23.4,23.4,23.4,0.1,+0.43%,0,0
02/13/2024,23.3,23.3,23.3,23.3,-0.31,-1.31%,0,0
02/12/2024,23.61,23.61,23.61,23.61,-0.38,-1.58%,0,0
02/09/2024,23.99,23.99,23.99,23.99,0.04,+0.17%,0,0
02/08/2024,23.95,23.95,23.95,23.95,0.12,+0.50%,0,0
02/07/2024,23.83,23.83,23.83,23.83,0.24,+1.02%,0,0
02/06/2024,23.59,23.59,23.59,23.59,0.05,+0.21%,0,0
02/05/2024,23.54,23.54,23.54,23.54,-0.39,-1.63%,0,0
02/02/2024,23.93,23.93,23.93,23.93,0.43,+1.83%,0,0
02/01/2024,23.5,23.5,23.5,23.5,-0.56,-2.33%,0,0
01/31/2024,24.06,24.06,24.06,24.06,0.05,+0.21%,0,0
01/30/2024,24.01,24.01,24.01,24.01,0.51,+2.17%,0,0
01/29/2024,23.5,23.5,23.5,23.5,-0.34,-1.43%,0,0
01/26/2024,23.84,23.84,23.84,23.84,-0.12,-0.50%,0,0
01/25/2024,23.96,23.96,23.96,23.96,-0.49,-2.00%,0,0
01/24/2024,24.45,24.45,24.45,24.45,0.73,+3.08%,0,0
01/23/2024,23.72,23.72,23.72,23.72,0.22,+0.94%,0,0
01/22/2024,23.5,23.5,23.5,23.5,-0.06,-0.25%,0,0
01/19/2024,23.56,23.56,23.56,23.56,0.39,+1.68%,0,0
01/18/2024,23.17,23.17,23.17,23.17,0.83,+3.72%,0,0
01/17/2024,22.34,22.34,22.34,22.34,-0.26,-1.15%,0,0
01/16/2024,22.6,22.6,22.6,22.6,0.97,+4.48%,0,0
01/12/2024,21.63,21.63,21.63,21.63,-0.21,-0.96%,0,0
01/11/2024,21.84,21.84,21.84,21.84,0.44,+2.06%,0,0
01/10/2024,21.4,21.4,21.4,21.4,-0.2,-0.93%,0,0
01/09/2024,21.6,21.6,21.6,21.6,-0.17,-0.78%,0,0
01/08/2024,21.77,21.77,21.77,21.77,0.67,+3.18%,0,0
01/05/2024,21.1,21.1,21.1,21.1,-0.04,-0.19%,0,0
01/04/2024,21.14,21.14,21.14,21.14,0.23,+1.10%,0,0
01/03/2024,20.91,20.91,20.91,20.91,0.05,+0.24%,0,0
01/02/2024,20.86,20.86,20.86,20.86,0.37,+1.81%,0,0
12/29/2023,20.49,20.49,20.49,20.49,-1.38,-6.31%,0,0
12/28/2023,21.87,21.87,21.87,21.87,1.24,+6.01%,0,0
12/27/2023,20.63,20.63,20.63,20.63,0.17,+0.83%,0,0
12/26/2023,20.46,20.46,20.46,20.46,-0.11,-0.53%,0,0
12/22/2023,20.57,20.57,20.57,20.57,0.15,+0.73%,0,0
12/21/2023,20.42,20.42,20.42,20.42,-0.46,-2.20%,0,0
12/20/2023,20.88,20.88,20.88,20.88,-0.52,-2.43%,0,0
12/19/2023,21.4,21.4,21.4,21.4,0.03,+0.14%,0,0
12/18/2023,21.37,21.37,21.37,21.37,-0.62,-2.82%,0,0
12/15/2023,21.99,21.99,21.99,21.99,-0.28,-1.26%,0,0
12/14/2023,22.27,22.27,22.27,22.27,0.38,+1.74%,0,0
12/13/2023,21.89,21.89,21.89,21.89,-0.62,-2.75%,0,0
12/12/2023,22.51,22.51,22.51,22.51,-0.05,-0.22%,0,0
12/11/2023,22.56,22.56,22.56,22.56,-0.84,-3.59%,0,0
12/08/2023,23.4,23.4,23.4,23.4,0.39,+1.69%,0,0
12/07/2023,23.01,23.01,23.01,23.01,-0.13,-0.56%,0,0
12/06/2023,23.14,23.14,23.14,23.14,-1.83,-7.33%,0,0
12/05/2023,24.97,24.97,24.97,24.97,-0.87,-3.37%,0,0
12/04/2023,25.84,25.84,25.84,25.84,0.76,+3.03%,0,0
12/01/2023,25.08,25.08,25.08,25.08,-0.9,-3.46%,0,0
11/30/2023,25.98,25.98,25.98,25.98,-0.85,-3.17%,0,0
11/29/2023,26.83,26.83,26.83,26.83,-0.13,-0.48%,0,0
11/28/2023,26.96,26.96,26.96,26.96,-0.2,-0.74%,0,0
11/27/2023,27.16,27.16,27.16,27.16,0.28,+1.04%,0,0
11/24/2023,26.88,26.88,26.88,26.88,-0.29,-1.07%,0,0
11/22/2023,27.17,27.17,27.17,27.17,-0.56,-2.02%,0,0
11/21/2023,27.73,27.73,27.73,27.73,0.17,+0.62%,0,0
11/20/2023,27.56,27.56,27.56,27.56,0.36,+1.32%,0,0
11/17/2023,27.2,27.2,27.2,27.2,0,0.00%,0,0
11/16/2023,27.2,27.2,27.2,27.2,0.01,+0.04%,0,0
11/15/2023,27.19,27.19,27.19,27.19,0,0.00%,0,0
11/14/2023,27.19,27.19,27.19,27.19,-0.52,-1.88%,0,0
11/13/2023,27.71,27.71,27.71,27.71,0.38,+1.39%,0,0
11/10/2023,27.33,27.33,27.33,27.33,-0.44,-1.58%,0,0
11/09/2023,27.77,27.77,27.77,27.77,0.53,+1.95%,0,0
11/08/2023,27.24,27.24,27.24,27.24,-0.31,-1.13%,0,0
11/07/2023,27.55,27.55,27.55,27.55,-0.42,-1.50%,0,0
11/06/2023,27.97,27.97,27.97,27.97,0.19,+0.68%,0,0
11/03/2023,27.78,27.78,27.78,27.78,0.25,+0.91%,0,0
11/02/2023,27.53,27.53,27.53,27.53,-0.04,-0.15%,0,0
11/01/2023,27.57,27.57,27.57,27.57,0.46,+1.70%,0,0
10/31/2023,27.11,27.11,27.11,27.11,0.41,+1.54%,0,0
10/30/2023,26.7,26.7,26.7,26.7,-0.67,-2.45%,0,0
10/27/2023,27.37,27.37,27.37,27.37,0.34,+1.26%,0,0
10/26/2023,27.03,27.03,27.03,27.03,-0.63,-2.28%,0,0
10/25/2023,27.66,27.66,27.66,27.66,0.06,+0.22%,0,0
10/24/2023,27.6,27.6,27.6,27.6,0.09,+0.33%,0,0
10/23/2023,27.51,27.51,27.51,27.51,0.66,+2.46%,0,0
10/20/2023,26.85,26.85,26.85,26.85,-0.4,-1.47%,0,0
10/19/2023,27.25,27.25,27.25,27.25,-0.16,-0.58%,0,0
10/18/2023,27.41,27.41,27.41,27.41,-0.08,-0.29%,0,0
10/17/2023,27.49,27.49,27.49,27.49,0.44,+1.63%,0,0
10/16/2023,27.05,27.05,27.05,27.05,0.02,+0.07%,0,0
10/13/2023,27.03,27.03,27.03,27.03,0.68,+2.58%,0,0
10/12/2023,26.35,26.35,26.35,26.35,-0.05,-0.19%,0,0
10/11/2023,26.4,26.4,26.4,26.4,-0.65,-2.40%,0,0
10/10/2023,27.05,27.05,27.05,27.05,-0.13,-0.48%,0,0
10/09/2023,27.18,27.18,27.18,27.18,0.44,+1.65%,0,0
10/06/2023,26.74,26.74,26.74,26.74,0.58,+2.22%,0,0
10/05/2023,26.16,26.16,26.16,26.16,0.23,+0.89%,0,0
10/04/2023,25.93,25.93,25.93,25.93,0.26,+1.01%,0,0
10/03/2023,25.67,25.67,25.67,25.67,-0.68,-2.58%,0,0
10/02/2023,26.35,26.35,26.35,26.35,-0.13,-0.49%,0,0
09/29/2023,26.48,26.48,26.48,26.48,-0.48,-1.78%,0,0
09/28/2023,26.96,26.96,26.96,26.96,0.59,+2.24%,0,0
09/27/2023,26.37,26.37,26.37,26.37,0.13,+0.50%,0,0
09/26/2023,26.24,26.24,26.24,26.24,-0.34,-1.28%,0,0
09/25/2023,26.58,26.58,26.58,26.58,-0.7,-2.57%,0,0
09/22/2023,27.28,27.28,27.28,27.28,0.35,+1.30%,0,0
09/21/2023,26.93,26.93,26.93,26.93,0.14,+0.52%,0,0
09/20/2023,26.79,26.79,26.79,26.79,-0.65,-2.37%,0,0
09/19/2023,27.44,27.44,27.44,27.44,0.33,+1.22%,0,0
09/18/2023,27.11,27.11,27.11,27.11,0.2,+0.74%,0,0
09/15/2023,26.91,26.91,26.91,26.91,-0.07,-0.26%,0,0
09/14/2023,26.98,26.98,26.98,26.98,0.44,+1.66%,0,0
09/13/2023,26.54,26.54,26.54,26.54,-0.29,-1.08%,0,0
09/12/2023,26.83,26.83,26.83,26.83,0.43,+1.63%,0,0
09/11/2023,26.4,26.4,26.4,26.4,0.09,+0.34%,0,0
09/08/2023,26.31,26.31,26.31,26.31,-0.37,-1.39%,0,0
09/07/2023,26.68,26.68,26.68,26.68,0.46,+1.75%,0,0
09/06/2023,26.22,26.22,26.22,26.22,-0.43,-1.61%,0,0
09/05/2023,26.65,26.65,26.65,26.65,0.84,+3.25%,0,0
09/01/2023,25.81,25.81,25.81,25.81,0.75,+2.99%,0,0
08/31/2023,25.06,25.06,25.06,25.06,-0.28,-1.10%,0,0
08/30/2023,25.34,25.34,25.34,25.34,-0.11,-0.43%,0,0
08/29/2023,25.45,25.45,25.45,25.45,-0.12,-0.47%,0,0
08/28/2023,25.57,25.57,25.57,25.57,0.74,+2.98%,0,0
08/25/2023,24.83,24.83,24.83,24.83,0.54,+2.22%,0,0
08/24/2023,24.29,24.29,24.29,24.29,0.44,+1.84%,0,0
08/23/2023,23.85,23.85,23.85,23.85,0.45,+1.92%,0,0
08/22/2023,23.4,23.4,23.4,23.4,0,0.00%,0,0
08/21/2023,23.4,23.4,23.4,23.4,-0.36,-1.52%,0,0
08/18/2023,23.76,23.76,23.76,23.76,-0.24,-1.00%,0,0
08/17/2023,24,24,24,24,-0.19,-0.79%,0,0
08/16/2023,24.19,24.19,24.19,24.19,0.42,+1.77%,0,0
08/15/2023,23.77,23.77,23.77,23.77,-0.28,-1.16%,0,0
08/14/2023,24.05,24.05,24.05,24.05,-0.28,-1.15%,0,0
08/11/2023,24.33,24.33,24.33,24.33,0.38,+1.59%,0,0
08/10/2023,23.95,23.95,23.95,23.95,0.24,+1.01%,0,0
08/09/2023,23.71,23.71,23.71,23.71,0.26,+1.11%,0,0
08/08/2023,23.45,23.45,23.45,23.45,-0.29,-1.22%,0,0
08/07/2023,23.74,23.74,23.74,23.74,0.05,+0.21%,0,0
08/04/2023,23.69,23.69,23.69,23.69,-0.33,-1.37%,0,0
08/03/2023,24.02,24.02,24.02,24.02,-0.18,-0.74%,0,0
08/02/2023,24.2,24.2,24.2,24.2,-0.19,-0.78%,0,0
08/01/2023,24.39,24.39,24.39,24.39,0.28,+1.16%,0,0
07/31/2023,24.11,24.11,24.11,24.11,0.19,+0.79%,0,0
07/28/2023,23.92,23.92,23.92,23.92,-0.51,-2.09%,0,0
07/27/2023,24.43,24.43,24.43,24.43,0.04,+0.16%,0,0
07/26/2023,24.39,24.39,24.39,24.39,-0.3,-1.22%,0,0
07/25/2023,24.69,24.69,24.69,24.69,-0.23,-0.92%,0,0
07/24/2023,24.92,24.92,24.92,24.92,-0.09,-0.36%,0,0
07/21/2023,25.01,25.01,25.01,25.01,0.34,+1.38%,0,0
07/20/2023,24.67,24.67,24.67,24.67,0.46,+1.90%,0,0
07/19/2023,24.21,24.21,24.21,24.21,0.35,+1.47%,0,0
07/18/2023,23.86,23.86,23.86,23.86,0.06,+0.25%,0,0
07/17/2023,23.8,23.8,23.8,23.8,-0.52,-2.14%,0,0
07/14/2023,24.32,24.32,24.32,24.32,0.31,+1.29%,0,0
07/13/2023,24.01,24.01,24.01,24.01,0.1,+0.42%,0,0
07/12/2023,23.91,23.91,23.91,23.91,0.38,+1.61%,0,0
07/11/2023,23.53,23.53,23.53,23.53,0.09,+0.38%,0,0
07/10/2023,23.44,23.44,23.44,23.44,-0.09,-0.38%,0,0
07/07/2023,23.53,23.53,23.53,23.53,0.28,+1.20%,0,0
07/06/2023,23.25,23.25,23.25,23.25,-0.28,-1.19%,0,0
07/05/2023,23.53,23.53,23.53,23.53,0.21,+0.90%,0,0
07/03/2023,23.32,23.32,23.32,23.32,0.43,+1.88%,0,0
06/30/2023,22.89,22.89,22.89,22.89,0.82,+3.72%,0,0
06/29/2023,22.07,22.07,22.07,22.07,-0.5,-2.22%,0,0
06/28/2023,22.57,22.57,22.57,22.57,-0.46,-2.00%,0,0
06/27/2023,23.03,23.03,23.03,23.03,-0.69,-2.91%,0,0
06/26/2023,23.72,23.72,23.72,23.72,-0.46,-1.90%,0,0
06/23/2023,24.18,24.18,24.18,24.18,-0.75,-3.01%,0,0
06/22/2023,24.93,24.93,24.93,24.93,-0.95,-3.67%,0,0
06/21/2023,25.88,25.88,25.88,25.88,-0.34,-1.30%,0,0
06/20/2023,26.22,26.22,26.22,26.22,-0.21,-0.79%,0,0
06/16/2023,26.43,26.43,26.43,26.43,0.43,+1.65%,0,0
06/15/2023,26,26,26,26,0.16,+0.62%,0,0
06/14/2023,25.84,25.84,25.84,25.84,0.68,+2.70%,0,0
06/13/2023,25.16,25.16,25.16,25.16,-0.31,-1.22%,0,0
06/12/2023,25.47,25.47,25.47,25.47,0.09,+0.35%,0,0
06/09/2023,25.38,25.38,25.38,25.38,-0.1,-0.39%,0,0
06/08/2023,25.48,25.48,25.48,25.48,0.98,+4.00%,0,0
06/07/2023,24.5,24.5,24.5,24.5,-0.08,-0.33%,0,0
06/06/2023,24.58,24.58,24.58,24.58,0.18,+0.74%,0,0
06/05/2023,24.4,24.4,24.4,24.4,-0.33,-1.33%,0,0
06/02/2023,24.73,24.73,24.73,24.73,-0.15,-0.60%,0,0
06/01/2023,24.88,24.88,24.88,24.88,-0.18,-0.72%,0,0
05/31/2023,25.06,25.06,25.06,25.06,-0.27,-1.07%,0,0
05/30/2023,25.33,25.33,25.33,25.33,-0.04,-0.16%,0,0
05/26/2023,25.37,25.37,25.37,25.37,0.54,+2.17%,0,0
05/25/2023,24.83,24.83,24.83,24.83,-0.66,-2.59%,0,0
05/24/2023,25.49,25.49,25.49,25.49,-0.32,-1.24%,0,0
05/23/2023,25.81,25.81,25.81,25.81,-0.18,-0.69%,0,0
05/22/2023,25.99,25.99,25.99,25.99,0.21,+0.81%,0,0
05/19/2023,25.78,25.78,25.78,25.78,0.17,+0.66%,0,0
05/18/2023,25.61,25.61,25.61,25.61,-0.3,-1.16%,0,0
05/17/2023,25.91,25.91,25.91,25.91,-0.16,-0.61%,0,0
05/16/2023,26.07,26.07,26.07,26.07,-0.22,-0.84%,0,0
05/15/2023,26.29,26.29,26.29,26.29,0.07,+0.27%,0,0
05/12/2023,26.22,26.22,26.22,26.22,0.2,+0.77%,0,0
05/11/2023,26.02,26.02,26.02,26.02,-0.64,-2.40%,0,0
05/10/2023,26.66,26.66,26.66,26.66,0.47,+1.79%,0,0
05/09/2023,26.19,26.19,26.19,26.19,0.1,+0.38%,0,0
05/08/2023,26.09,26.09,26.09,26.09,-0.23,-0.87%,0,0
05/05/2023,26.32,26.32,26.32,26.32,0.8,+3.13%,0,0
05/04/2023,25.52,25.52,25.52,25.52,0.35,+1.39%,0,0
05/03/2023,25.17,25.17,25.17,25.17,0.03,+0.12%,0,0
05/02/2023,25.14,25.14,25.14,25.14,-0.4,-1.57%,0,0
05/01/2023,25.54,25.54,25.54,25.54,-1.45,-5.37%,0,0
04/28/2023,26.99,26.99,26.99,26.99,0,0.00%,0,0
04/27/2023,26.99,26.99,26.99,26.99,0.48,+1.81%,0,0
04/26/2023,26.51,26.51,26.51,26.51,-0.14,-0.53%,0,0
04/25/2023,26.65,26.65,26.65,26.65,0.74,+2.86%,0,0
04/24/2023,25.91,25.91,25.91,25.91,1.08,+4.35%,0,0
04/21/2023,24.83,24.83,24.83,24.83,-0.42,-1.66%,0,0
04/20/2023,25.25,25.25,25.25,25.25,0.88,+3.61%,0,0
04/19/2023,24.37,24.37,24.37,24.37,-0.17,-0.69%,0,0
04/18/2023,24.54,24.54,24.54,24.54,0.1,+0.41%,0,0
04/17/2023,24.44,24.44,24.44,24.44,0.34,+1.41%,0,0
04/14/2023,24.1,24.1,24.1,24.1,0.06,+0.25%,0,0
04/13/2023,24.04,24.04,24.04,24.04,-0.01,-0.04%,0,0
04/12/2023,24.05,24.05,24.05,24.05,-0.32,-1.31%,0,0
04/11/2023,24.37,24.37,24.37,24.37,0.81,+3.44%,0,0
04/10/2023,23.56,23.56,23.56,23.56,-0.05,-0.21%,0,0
04/06/2023,23.61,23.61,23.61,23.61,0.66,+2.88%,0,0
04/05/2023,22.95,22.95,22.95,22.95,0.48,+2.14%,0,0
04/04/2023,22.47,22.47,22.47,22.47,0.07,+0.31%,0,0
04/03/2023,22.4,22.4,22.4,22.4,0.15,+0.67%,0,0
03/31/2023,22.25,22.25,22.25,22.25,0.29,+1.32%,0,0
03/30/2023,21.96,21.96,21.96,21.96,0.71,+3.34%,0,0
03/29/2023,21.25,21.25,21.25,21.25,-0.06,-0.28%,0,0
03/28/2023,21.31,21.31,21.31,21.31,0.38,+1.82%,0,0
03/27/2023,20.93,20.93,20.93,20.93,0.11,+0.53%,0,0
03/24/2023,20.82,20.82,20.82,20.82,-0.07,-0.34%,0,0
03/23/2023,20.89,20.89,20.89,20.89,-0.25,-1.18%,0,0
03/22/2023,21.14,21.14,21.14,21.14,0.34,+1.63%,0,0
03/21/2023,20.8,20.8,20.8,20.8,0.32,+1.56%,0,0
03/20/2023,20.48,20.48,20.48,20.48,-0.19,-0.92%,0,0
03/17/2023,20.67,20.67,20.67,20.67,-0.09,-0.43%,0,0
03/16/2023,20.76,20.76,20.76,20.76,0.26,+1.27%,0,0
03/15/2023,20.5,20.5,20.5,20.5,-0.18,-0.87%,0,0
03/14/2023,20.68,20.68,20.68,20.68,-0.12,-0.58%,0,0
03/13/2023,20.8,20.8,20.8,20.8,-0.36,-1.70%,0,0
03/10/2023,21.16,21.16,21.16,21.16,0.01,+0.05%,0,0
03/09/2023,21.15,21.15,21.15,21.15,0.27,+1.29%,0,0
03/08/2023,20.88,20.88,20.88,20.88,-0.14,-0.67%,0,0
03/07/2023,21.02,21.02,21.02,21.02,0.15,+0.72%,0,0
03/06/2023,20.87,20.87,20.87,20.87,-0.05,-0.24%,0,0
03/03/2023,20.92,20.92,20.92,20.92,0.61,+3.00%,0,0
03/02/2023,20.31,20.31,20.31,20.31,-0.26,-1.26%,0,0
03/01/2023,20.57,20.57,20.57,20.57,-1.51,-6.84%,0,0
02/28/2023,22.08,22.08,22.08,22.08,-0.01,-0.05%,0,0
02/27/2023,22.09,22.09,22.09,22.09,0.81,+3.81%,0,0
02/24/2023,21.28,21.28,21.28,21.28,-0.3,-1.39%,0,0
02/23/2023,21.58,21.58,21.58,21.58,0.29,+1.36%,0,0
02/22/2023,21.29,21.29,21.29,21.29,-0.04,-0.19%,0,0
02/21/2023,21.33,21.33,21.33,21.33,-0.08,-0.37%,0,0
02/17/2023,21.41,21.41,21.41,21.41,-0.04,-0.19%,0,0
02/16/2023,21.45,21.45,21.45,21.45,0.07,+0.33%,0,0
02/15/2023,21.38,21.38,21.38,21.38,-0.19,-0.88%,0,0
02/14/2023,21.57,21.57,21.57,21.57,0.37,+1.75%,0,0
02/13/2023,21.2,21.2,21.2,21.2,-0.38,-1.76%,0,0
02/10/2023,21.58,21.58,21.58,21.58,0.13,+0.61%,0,0
02/09/2023,21.45,21.45,21.45,21.45,0.25,+1.18%,0,0
02/08/2023,21.2,21.2,21.2,21.2,0.36,+1.73%,0,0
02/07/2023,20.84,20.84,20.84,20.84,0.18,+0.87%,0,0
02/06/2023,20.66,20.66,20.66,20.66,-0.58,-2.73%,0,0
02/03/2023,21.24,21.24,21.24,21.24,-0.42,-1.94%,0,0
02/02/2023,21.66,21.66,21.66,21.66,0.29,+1.36%,0,0
02/01/2023,21.37,21.37,21.37,21.37,-0.39,-1.79%,0,0
01/31/2023,21.76,21.76,21.76,21.76,0.55,+2.59%,0,0
01/30/2023,21.21,21.21,21.21,21.21,0.25,+1.19%,0,0
01/27/2023,20.96,20.96,20.96,20.96,0.28,+1.35%,0,0
01/26/2023,20.68,20.68,20.68,20.68,0.57,+2.83%,0,0
01/25/2023,20.11,20.11,20.11,20.11,0.23,+1.16%,0,0
01/24/2023,19.88,19.88,19.88,19.88,0.18,+0.91%,0,0
01/23/2023,19.7,19.7,19.7,19.7,-0.02,-0.10%,0,0
01/20/2023,19.72,19.72,19.72,19.72,0.04,+0.20%,0,0
01/19/2023,19.68,19.68,19.68,19.68,-0.46,-2.28%,0,0
01/17/2023,20.14,20.14,20.14,20.14,0.41,+2.08%,0,0
01/13/2023,19.73,19.73,19.73,19.73,0.14,+0.71%,0,0
01/12/2023,19.59,19.59,19.59,19.59,-0.06,-0.31%,0,0
01/11/2023,19.65,19.65,19.65,19.65,0.01,+0.05%,0,0
01/10/2023,19.64,19.64,19.64,19.64,0.47,+2.45%,0,0
01/09/2023,19.17,19.17,19.17,19.17,0.21,+1.11%,0,0
01/06/2023,18.96,18.96,18.96,18.96,-0.38,-1.96%,0,0
01/05/2023,19.34,19.34,19.34,19.34,-0.2,-1.02%,0,0
01/04/2023,19.54,19.54,19.54,19.54,-0.16,-0.81%,0,0
01/03/2023,19.7,19.7,19.7,19.7,-0.34,-1.70%,0,0
12/30/2022,20.04,20.04,20.04,20.04,-0.25,-1.23%,0,0
