Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,AdjFactor,PositionOptimized,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,RiskAdjCost,M,multiple_EMA,multiple_DC,HoldingCostLong,HoldingCostShort,InstCapital,Exposure
2025-11-04,537.91,zw,0,0,0,0,0,0,178.7581517664627,0,0,0,-808.2075153578535,1787.581517664627,-9.04246891536147,-12.270985004309551,-19.097992311213908,8.76374212222937,0.004079623403605126,0.2033158740837923,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.007314911581236326,1,8.056786554057995,1.9589187284898577,-0.185317,0.125317,4250,4180.686844204259
2025-11-03,535.72,zw,0,0,0,0,0,0,176.0132372598479,0,0,0,-877.5714390076967,1760.1323725984792,-9.971652731006136,-12.399285522003447,-18.728173804712846,7.331999254991547,0.02240625271994734,0.2073306794612768,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.007202587713957972,1,7.1881246826560545,1.191303037334284,-0.185317,0.125317,4250,4099.730933254163
2025-10-31,523.85,zw,0,0,0,0,0,0,188.66501230073922,0,0,0,-1232.9720946816267,1886.650123007392,-13.07049017351688,-12.53030200135527,-19.629559634746762,4.691856579298898,0.01766003548218542,0.19781009213914003,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.007720307408725902,1,5.142345698605751,0.2197761063072757,-0.185317,0.125317,4250,4297.05072581488
2025-10-30,514.68,zw,0,0,0,0,0,0,196.93984065283783,0,0,0,-1497.6012247964914,1969.3984065283785,-15.208717746821346,-12.696784365665613,-20,2.618608289347032,-0.01704898694210044,0.19287497698837064,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.008058919310602063,1,4.048324185653586,-1.055628997828406,-0.185317,0.125317,4250,4406.99987770446
2025-10-29,523.53,zw,0,0,0,0,0,0,198.53115585550808,0,0,0,-1370.3294432645664,1985.3115585550809,-13.804679042536767,-12.822658467494191,-20,4.223223951386553,0.006996319545502061,0.18809468221880846,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.008124037068256087,1,5.335011331963062,-0.5084696732355738,-0.185317,0.125317,4250,4519.000696740615
2025-10-28,519.88,zw,0,0,0,0,0,0,197.30345460839587,0,0,0,-1533.6320868080488,1973.0345460839587,-15.545922293676735,-12.963216926823344,-20,2.2332316643694434,0.008712926406923671,0.19059388472907549,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.008073798654052007,1,4.007767636519254,-1.45550287723989,-0.185317,0.125317,4250,4459.744347035342
2025-10-27,515.37,zw,0,0,0,0,0,0,197.20048561583422,0,0,0,-1737.992366055561,1972.0048561583424,-17.626654017894655,-13.034730670781233,-20,-0.14474744902246373,0.026085786265803712,0.19236216097654518,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.008069585089138999,1,2.4246718624812753,-2.590097518506948,-0.185317,0.125317,4250,4418.748446601413
2025-10-24,502.1,zw,0,0,0,0,0,0,223.44778866166322,0,0,0,-2234.477886616632,2234.477886616632,-20,-13.043773493841432,-20,-4.488520690485776,-7.96622321779239e-5,0.17425308647037574,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.00914364352579696,1,-1.128375914435706,-4.001362017548039,-0.185317,0.125317,4250,4877.96237769657
2025-10-23,502.14,zw,0,0,0,0,0,0,218.91309053321038,0,0,0,-2189.130905332104,2189.130905332104,-20,-13.258486740065555,-20,-6.410980157967495,0.01863351768648247,0.17784850189692336,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.008958080431026513,1,-2.055005079893766,-5.271829386354801,-0.185317,0.125317,4250,4779.348664362881
2025-10-22,492.87,zw,0,0,0,0,0,0,234.46648719106662,0,0,0,-2344.664871910666,2344.664871910666,-20,-13.521412695508472,-20,-11.010867866537492,0.007147032652046192,0.16917399320580978,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.009594536560248251,1,-5.270509265343051,-7.313339724985512,-0.185317,0.125317,4250,5024.412936602653
2025-10-21,489.36,zw,0,0,0,0,0,0,233.98084315435318,0,0,0,-2339.8084315435317,2339.8084315435317,-20,-13.80018685956674,-20,-12.502987032949267,-0.009781172609274691,0.1707410675952246,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.009574663658490159,1,-6.05577304429578,-8.233354993360527,-0.185317,0.125317,4250,4978.298495913665
2025-10-20,494.17,zw,0,0,0,0,0,0,231.70799687608528,0,0,0,-2317.079968760853,2317.079968760853,-20,-14.020760739714692,-20,-10.821400988420164,0.0037709881683438695,0.1707376746230235,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.009481657161169731,1,-5.0517718852116404,-7.315543530125691,-0.185317,0.125317,4250,4978.397426793699
2025-10-17,492.31,zw,0,0,0,0,0,0,228.61543782945824,0,0,0,-2286.1543782945823,2286.1543782945823,-20,-14.37231651494023,-20,-13.3026220670988,0.004397132667504522,0.17370109268594675,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.009355107430361461,1,-6.0689302389019515,-9.134066409210963,-0.185317,0.125317,4250,4893.46374773133
2025-10-16,490.15,zw,0,0,0,0,0,0,225.86908882873485,0,0,0,-2258.6908882873486,2258.6908882873486,-20,-14.692860829281486,-20,-15.383968308669655,0.007906312947632443,0.17658790526522128,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.009242724862556926,1,-7.2371431984056445,-10.34453486864539,-0.185317,0.125317,4250,4813.466690843669
2025-10-15,486.29,zw,0,0,0,0,0,0,225.74967878576172,0,0,0,-2257.496787857617,2257.496787857617,-20,-15.033729555662417,-20,-17.405026771066634,-0.0030798316065832054,0.178083745718578,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.009237838518087437,1,-8.583960283304448,-11.307498883628847,-0.185317,0.125317,4250,4773.035273770786
2025-10-14,487.79,zw,0,0,0,0,0,0,220.85542837003928,0,0,0,-2208.5542837003927,2208.5542837003927,-20,-15.316320759440552,-20,-17.252421781957352,0.007944717208880014,0.18147039761178996,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.009037562286242019,1,-8.53234883657914,-11.184704628514977,-0.185317,0.125317,4250,4683.959539331368
2025-10-13,483.93,zw,0,0,0,0,0,0,220.54722544279156,0,0,0,-2205.4722544279157,2205.4722544279157,-20,-15.683643146418667,-20,-18.733432765716294,-0.00272395389131308,0.18317348879292783,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.009024950401751065,1,-9.505560756768142,-11.904076689764766,-0.185317,0.125317,4250,4640.4095134143545
2025-10-10,485.25,zw,0,0,0,0,0,0,215.69005849558994,0,0,0,-2156.9005849558994,2156.9005849558994,-20,-15.979902276774219,-20,-17.323830896419732,-0.018215365494464564,0.1867889107072049,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.008826191651993451,1,-8.394835698883673,-11.403828182738879,-0.185317,0.125317,4250,4550.591342825436
2025-10-09,494.17,zw,0,0,0,0,0,0,220.0052765917777,0,0,0,-2200.052765917777,2200.052765917777,-20,-16.142651631772974,-20,-14.729762751711597,0.0016607262404084722,0.17981970792267865,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.00900277346667121,1,-6.367277753291744,-10.466736820092937,-0.185317,0.125317,4250,4726.956849276469
2025-10-08,493.35,zw,0,0,0,0,0,0,215.9613713284925,0,0,0,-2159.613713284925,2159.613713284925,-20,-16.29140197678267,-20,-15.073059460890502,0.0033907629210006007,0.18349133172878446,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.008837293967406344,1,-6.627075817311763,-10.599277852277384,-0.185317,0.125317,4250,4632.371414996165
2025-10-07,491.68,zw,0,0,0,0,0,0,212.63124849155943,0,0,0,-2126.3124849155943,2126.3124849155943,-20,-16.49687062144228,-20,-14.629288984232222,-0.012350202960631051,0.18699807231953705,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.008701022956176347,1,-6.562355123372699,-10.156832287178412,-0.185317,0.125317,4250,4545.501402536085
2025-10-06,497.79,zw,0,0,0,0,0,0,211.05925012191207,0,0,0,-2110.592501219121,2110.592501219121,-20,-16.63923633707496,-20,-11.681536046715939,-0.0035894440816930384,0.18607850279892535,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.008636695657162644,1,-4.940668794776572,-8.40965811575593,-0.185317,0.125317,4250,4567.964526877679
2025-10-03,499.58,zw,0,0,0,0,0,0,206.37643096248567,0,0,0,-2063.7643096248567,2063.7643096248567,-20,-16.825557990687933,-20,-11.220667597391435,0.0011616496729800474,0.18961889896849524,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.00844507134373343,1,-4.697342286981578,-8.12627782432292,-0.185317,0.125317,4250,4482.675538271244
2025-10-02,499,zw,0,0,0,0,0,0,202.33331532786883,0,0,0,-2023.3331532786883,2023.3331532786883,-20,-17.044308577539844,-20,-12.140706258918351,0.008957837565668925,0.19363275222343243,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.008279624156639135,1,-5.283382451623857,-8.5917104157114,-0.185317,0.125317,4250,4389.753232548112
2025-10-01,494.55,zw,0,0,0,0,0,0,202.35244764047238,0,0,0,-2023.5244764047238,2023.5244764047238,-20,-17.348457807724238,-19.876087890968254,-13.916372705475517,0.00533215654063568,0.19535660243102526,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.008280407064571761,1,-6.501520125766501,-9.402905823348375,-0.185317,0.125317,4250,4351.017520895462
2025-09-30,491.92,zw,0,0,0,0,0,0,200.0092579298811,0,0,0,-2000.0925792988112,2000.0925792988112,-20,-17.641416700564495,-19.541451491820204,-13.239089502066616,-0.021478523464277366,0.19870197470363662,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.008184522063626848,1,-6.27543416410554,-8.854953838256307,-0.185317,0.125317,4250,4277.763224385527
2025-09-29,502.6,zw,0,0,0,0,0,0,205.86337136010414,0,0,0,-2058.633713601041,2058.633713601041,-20,-17.929857054590958,-20,-8.835902201590585,7.961783860066518e-4,0.1889492605589671,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.008424076577395566,1,-3.6649503143190882,-6.433223630355865,-0.185317,0.125317,4250,4498.562193286451
2025-09-26,502.2,zw,0,0,0,0,0,0,201.76745101723745,0,0,0,-2017.6745101723745,2017.6745101723745,-20,-18.13941008477031,-20,-8.47275473745332,-0.012977945859798723,0.1929385213701822,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.008256468583825574,1,-3.378960119643525,-6.304188151731697,-0.185317,0.125317,4250,4405.5484304720285
2025-09-25,508.76,zw,0,0,0,0,0,0,200.2697941818098,0,0,0,-2002.697941818098,2002.697941818098,-20,-18.338899722620226,-20,-7.025869134816108,0.012858478683263286,0.19187498178293758,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.008195183393629046,1,-2.347572241805769,-5.681992483698354,-0.185317,0.125317,4250,4429.967847301633
2025-09-24,502.26,zw,0,0,0,0,0,0,203.98280552613738,0,0,0,-2039.8280552613737,2039.8280552613737,-20,-18.442500298550232,-20,-10.276177559136034,-0.0019691506198808995,0.19082031514266015,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.008347122476772887,1,-4.261137684047976,-7.483065240678919,-0.185317,0.125317,4250,4454.452343632946
2025-09-23,503.25,zw,0,0,0,0,0,0,199.45700953379279,0,0,0,-1994.5700953379278,1994.5700953379278,-20,-18.492369358271322,-19.93633520974011,-10.837728832613188,0.020780750808569337,0.19476623758327236,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.008161923663786916,1,-4.557518628781192,-7.8284571799195914,-0.185317,0.125317,4250,4364.206089038314
2025-09-22,492.9,zw,0,0,0,0,0,0,213.99094075697099,0,0,0,-2139.90940756971,2139.90940756971,-20,-18.540388101601298,-20,-13.678969926593156,-0.02197229101507947,0.18534998514848658,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.008756662537369661,1,-6.656386778935578,-8.976721708599458,-0.185317,0.125317,4250,4585.918899961349
2025-09-19,503.85,zw,0,0,0,0,0,0,224.856522004083,0,0,0,-2248.56522004083,2248.56522004083,-20,-18.61950916546098,-20,-8.693278528272765,-0.004099949294696259,0.1725599514709796,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.00920128990298038,1,-3.5571565951558184,-6.378018865727341,-0.185317,0.125317,4250,4925.824287467706
2025-09-18,505.92,zw,0,0,0,0,0,0,220.2381964340831,0,0,0,-2202.381964340831,2202.381964340831,-20,-18.580141751138584,-20,-7.081796373404623,-0.006933529194856014,0.17545763516023516,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.00901230471341517,1,-2.483314245382776,-5.610167324222509,-0.185317,0.125317,4250,4844.47427564919
2025-09-17,509.44,zw,0,0,0,0,0,0,216.3797995181908,0,0,0,-2163.797995181908,2163.797995181908,-20,-18.540691349039196,-20,-5.4046192836027895,-0.008989000222976884,0.17735237388599875,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.00885441634857047,1,-1.3029292324703197,-4.873778520218583,-0.185317,0.125317,4250,4792.718481154224
2025-09-16,514.04,zw,0,0,0,0,0,0,213.44555936832364,0,0,0,-2134.455593683236,2134.455593683236,-20,-18.759322405195668,-20,-5.02285116899917,0.0160015964271647,0.17818154603187486,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.008734345140391762,1,-0.9327147738369223,-4.80768656216213,-0.185317,0.125317,4250,4770.4154494649165
2025-09-15,505.88,zw,0,0,0,0,0,0,223.80860984188297,0,0,0,-2238.08609841883,2238.08609841883,-20,-18.735162462322247,-20,-9.035992678763854,0.00795836500047642,0.17267221583278808,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.009158408586880122,1,-3.824379616131957,-6.502469159598164,-0.185317,0.125317,4250,4922.621719426598
2025-09-12,501.87,zw,0,0,0,0,0,0,224.09455441484732,0,0,0,-2240.9455441484733,2240.9455441484733,-20,-18.708447130689095,-20,-12.348645291277727,0.0013957571256213441,0.17382979688656777,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.009170109643574318,1,-5.332325179209847,-8.780412296536127,-0.185317,0.125317,4250,4889.840609746932
2025-09-11,501.17,zw,0,0,0,0,0,0,220.04405953255363,0,0,0,-2200.4405953255364,2200.4405953255364,-20,-18.68053760618849,-20,-13.605813577989501,0.0124886175198613,0.17727685845740365,1.15,0.07692307692307693,Future,0.01,80,0.1,0.8,0,0.009004360492380712,1,-6.051012743685087,-9.498488488302915,-0.185317,0.125317,4250,4794.760057214345
