Date,Close,Period
2021-02-15,513.39,Weekly
2021-02-16,514.9342857142857,Weekly
2021-02-17,516.4785714285714,Weekly
2021-02-18,518.0228571428571,Weekly
2021-02-19,519.5671428571429,Weekly
2021-02-20,521.1114285714286,Weekly
2021-02-21,522.6557142857143,Weekly
2021-02-22,524.2,Weekly
2021-02-23,528.2335714285715,Weekly
2021-02-24,532.2671428571429,Weekly
2021-02-25,536.3007142857143,Weekly
2021-02-26,540.3342857142857,Weekly
2021-02-27,544.3678571428571,Weekly
2021-02-28,548.4014285714285,Weekly
2021-03-01,552.44,Weekly
2021-03-02,551.9100000000001,Weekly
2021-03-03,551.38,Weekly
2021-03-04,550.85,Weekly
2021-03-05,550.32,Weekly
2021-03-06,549.7900000000001,Weekly
2021-03-07,549.26,Weekly
2021-03-08,548.73,Weekly
2021-03-09,543.5557142857143,Weekly
2021-03-10,538.3814285714286,Weekly
2021-03-11,533.2071428571429,Weekly
2021-03-12,528.0328571428571,Weekly
2021-03-13,522.8585714285714,Weekly
2021-03-14,517.6842857142857,Weekly
2021-03-15,512.51,Weekly
2021-03-16,511.8842857142857,Weekly
2021-03-17,511.25857142857143,Weekly
2021-03-18,510.6328571428571,Weekly
2021-03-19,510.00714285714287,Weekly
2021-03-20,509.38142857142856,Weekly
2021-03-21,508.7557142857143,Weekly
2021-03-22,508.13,Weekly
2021-03-23,508.30857142857144,Weekly
2021-03-24,508.4871428571428,Weekly
2021-03-25,508.6657142857143,Weekly
2021-03-26,508.8442857142857,Weekly
2021-03-27,509.02285714285716,Weekly
2021-03-28,509.20142857142855,Weekly
2021-03-29,509.38,Weekly
2021-03-30,508.6407142857143,Weekly
2021-03-31,507.90142857142854,Weekly
2021-04-01,507.16214285714284,Weekly
2021-04-02,506.42285714285714,Weekly
2021-04-03,505.68357142857144,Weekly
2021-04-04,504.9442857142857,Weekly
2021-04-05,504.21,Weekly
2021-04-06,507.77714285714285,Weekly
2021-04-07,511.34428571428566,Weekly
2021-04-08,514.9114285714286,Weekly
2021-04-09,518.4785714285714,Weekly
2021-04-10,522.0457142857142,Weekly
2021-04-11,525.6128571428571,Weekly
2021-04-12,529.18,Weekly
2021-04-13,528.1657142857142,Weekly
2021-04-14,527.1514285714286,Weekly
2021-04-15,526.1371428571429,Weekly
2021-04-16,525.1228571428571,Weekly
2021-04-17,524.1085714285714,Weekly
2021-04-18,523.0942857142858,Weekly
2021-04-19,522.08,Weekly
2021-04-20,523.4407142857143,Weekly
2021-04-21,524.8014285714286,Weekly
2021-04-22,526.1621428571428,Weekly
2021-04-23,527.5228571428572,Weekly
2021-04-24,528.8835714285715,Weekly
2021-04-25,530.2442857142858,Weekly
2021-04-26,531.61,Weekly
2021-04-27,534.34,Weekly
2021-04-28,537.07,Weekly
2021-04-29,539.8000000000001,Weekly
2021-04-30,542.53,Weekly
2021-05-01,545.26,Weekly
2021-05-02,547.99,Weekly
2021-05-03,550.72,Weekly
2021-05-04,551.5864285714285,Weekly
2021-05-05,552.4528571428572,Weekly
2021-05-06,553.3192857142857,Weekly
2021-05-07,554.1857142857143,Weekly
2021-05-08,555.0521428571428,Weekly
2021-05-09,555.9185714285715,Weekly
2021-05-10,556.79,Weekly
2021-05-11,555.1107142857143,Weekly
