Date,Close,Period
2021-02-15,126.26,Weekly
2021-02-16,127.44000000000001,Weekly
2021-02-17,128.62,Weekly
2021-02-18,129.8,Weekly
2021-02-19,130.98000000000002,Weekly
2021-02-20,132.16,Weekly
2021-02-21,133.34,Weekly
2021-02-22,134.52,Weekly
2021-02-23,133.24714285714288,Weekly
2021-02-24,131.9742857142857,Weekly
2021-02-25,130.70142857142858,Weekly
2021-02-26,129.42857142857144,Weekly
2021-02-27,128.15571428571428,Weekly
2021-02-28,126.88285714285715,Weekly
2021-03-01,125.61,Weekly
2021-03-02,126.35571428571428,Weekly
2021-03-03,127.10142857142857,Weekly
2021-03-04,127.84714285714286,Weekly
2021-03-05,128.59285714285716,Weekly
2021-03-06,129.33857142857144,Weekly
2021-03-07,130.08428571428573,Weekly
2021-03-08,130.83,Weekly
2021-03-09,130.22857142857143,Weekly
2021-03-10,129.62714285714287,Weekly
2021-03-11,129.0257142857143,Weekly
2021-03-12,128.42428571428573,Weekly
2021-03-13,127.82285714285715,Weekly
2021-03-14,127.22142857142858,Weekly
2021-03-15,126.62,Weekly
2021-03-16,126.69,Weekly
2021-03-17,126.76,Weekly
2021-03-18,126.83,Weekly
2021-03-19,126.9,Weekly
2021-03-20,126.97,Weekly
2021-03-21,127.04,Weekly
2021-03-22,127.11,Weekly
2021-03-23,125.99857142857142,Weekly
2021-03-24,124.88714285714286,Weekly
2021-03-25,123.77571428571429,Weekly
2021-03-26,122.66428571428571,Weekly
2021-03-27,121.55285714285714,Weekly
2021-03-28,120.44142857142857,Weekly
2021-03-29,119.33,Weekly
2021-03-30,120.21428571428571,Weekly
2021-03-31,121.09857142857143,Weekly
2021-04-01,121.98285714285714,Weekly
2021-04-02,122.86714285714285,Weekly
2021-04-03,123.75142857142856,Weekly
2021-04-04,124.63571428571429,Weekly
2021-04-05,125.52,Weekly
2021-04-06,125.93142857142857,Weekly
2021-04-07,126.34285714285714,Weekly
2021-04-08,126.75428571428571,Weekly
2021-04-09,127.16571428571429,Weekly
2021-04-10,127.57714285714286,Weekly
2021-04-11,127.98857142857143,Weekly
2021-04-12,128.4,Weekly
2021-04-13,129.41714285714286,Weekly
2021-04-14,130.43428571428572,Weekly
2021-04-15,131.45142857142858,Weekly
2021-04-16,132.46857142857144,Weekly
2021-04-17,133.4857142857143,Weekly
2021-04-18,134.50285714285715,Weekly
2021-04-19,135.52,Weekly
2021-04-20,135.95714285714286,Weekly
2021-04-21,136.39428571428573,Weekly
2021-04-22,136.83142857142857,Weekly
2021-04-23,137.26857142857145,Weekly
2021-04-24,137.7057142857143,Weekly
2021-04-25,138.14285714285717,Weekly
2021-04-26,138.58,Weekly
2021-04-27,140.2757142857143,Weekly
2021-04-28,141.9714285714286,Weekly
2021-04-29,143.66714285714286,Weekly
2021-04-30,145.36285714285714,Weekly
2021-05-01,147.0585714285714,Weekly
2021-05-02,148.75428571428571,Weekly
2021-05-03,150.45,Weekly
2021-05-04,149.3057142857143,Weekly
2021-05-05,148.16142857142856,Weekly
2021-05-06,147.01714285714286,Weekly
2021-05-07,145.87285714285713,Weekly
2021-05-08,144.72857142857143,Weekly
2021-05-09,143.5842857142857,Weekly
2021-05-10,142.44,Weekly
2021-05-11,143.2357142857143,Weekly
2021-05-12,144.03142857142856,Weekly
2021-05-13,144.82714285714286,Weekly
2021-05-14,145.62285714285713,Weekly
2021-05-15,146.41857142857143,Weekly
2021-05-16,147.2142857142857,Weekly
2021-05-17,148.01,Weekly
2021-05-18,149.67571428571426,Weekly
2021-05-19,151.34142857142857,Weekly
2021-05-20,153.00714285714284,Weekly
2021-05-21,154.67285714285714,Weekly
2021-05-22,156.3385714285714,Weekly
2021-05-23,158.00428571428571,Weekly
2021-05-24,159.67,Weekly
2021-05-25,159.65714285714284,Weekly
2021-05-26,159.6442857142857,Weekly
2021-05-27,159.63142857142856,Weekly
2021-05-28,159.61857142857144,Weekly
2021-05-29,159.6057142857143,Weekly
2021-05-30,159.59285714285716,Weekly
2021-05-31,159.58,Weekly
2021-06-01,159.1314285714286,Weekly
2021-06-02,158.68285714285716,Weekly
2021-06-03,158.23428571428573,Weekly
2021-06-04,157.78571428571428,Weekly
2021-06-05,157.33714285714285,Weekly
2021-06-06,156.88857142857142,Weekly
2021-06-07,156.44,Weekly
2021-06-08,155.3342857142857,Weekly
2021-06-09,154.22857142857143,Weekly
2021-06-10,153.12285714285713,Weekly
2021-06-11,152.01714285714286,Weekly
2021-06-12,150.91142857142856,Weekly
2021-06-13,149.8057142857143,Weekly
2021-06-14,148.7,Weekly
2021-06-15,149.5842857142857,Weekly
2021-06-16,150.4685714285714,Weekly
2021-06-17,151.35285714285712,Weekly
2021-06-18,152.23714285714286,Weekly
2021-06-19,153.12142857142857,Weekly
2021-06-20,154.00571428571428,Weekly
2021-06-21,154.89,Weekly
2021-06-22,154.23999999999998,Weekly
2021-06-23,153.59,Weekly
2021-06-24,152.94,Weekly
2021-06-25,152.29,Weekly
2021-06-26,151.64,Weekly
2021-06-27,150.99,Weekly
2021-06-28,150.34,Weekly
2021-06-29,150.03,Weekly
2021-06-30,149.72,Weekly
2021-07-01,149.41,Weekly
2021-07-02,149.1,Weekly
2021-07-03,148.79,Weekly
2021-07-04,148.48,Weekly
2021-07-05,148.17,Weekly
2021-07-06,149.69857142857143,Weekly
2021-07-07,151.22714285714284,Weekly
2021-07-08,152.75571428571428,Weekly
2021-07-09,154.28428571428572,Weekly
2021-07-10,155.81285714285715,Weekly
2021-07-11,157.34142857142857,Weekly
2021-07-12,158.87,Weekly
2021-07-13,163.2214285714286,Weekly
2021-07-14,167.57285714285715,Weekly
2021-07-15,171.92428571428573,Weekly
2021-07-16,176.2757142857143,Weekly
2021-07-17,180.62714285714287,Weekly
2021-07-18,184.97857142857143,Weekly
2021-07-19,189.33,Weekly
2021-07-20,187.76000000000002,Weekly
2021-07-21,186.19,Weekly
2021-07-22,184.62,Weekly
2021-07-23,183.05,Weekly
2021-07-24,181.48000000000002,Weekly
2021-07-25,179.91,Weekly
2021-07-26,178.34,Weekly
2021-07-27,177.77428571428572,Weekly
2021-07-28,177.20857142857142,Weekly
2021-07-29,176.64285714285714,Weekly
2021-07-30,176.07714285714286,Weekly
2021-07-31,175.51142857142858,Weekly
2021-08-01,174.94571428571427,Weekly
2021-08-02,174.38,Weekly
2021-08-03,175.32571428571427,Weekly
2021-08-04,176.27142857142857,Weekly
2021-08-05,177.21714285714285,Weekly
2021-08-06,178.16285714285715,Weekly
2021-08-07,179.10857142857142,Weekly
2021-08-08,180.05428571428573,Weekly
2021-08-09,181,Weekly
2021-08-10,180.2657142857143,Weekly
2021-08-11,179.53142857142856,Weekly
2021-08-12,178.79714285714286,Weekly
2021-08-13,178.06285714285715,Weekly
2021-08-14,177.32857142857145,Weekly
2021-08-15,176.59428571428572,Weekly
2021-08-16,175.86,Weekly
2021-08-17,177.49285714285716,Weekly
2021-08-18,179.12571428571428,Weekly
2021-08-19,180.75857142857143,Weekly
2021-08-20,182.39142857142858,Weekly
2021-08-21,184.02428571428572,Weekly
2021-08-22,185.65714285714284,Weekly
2021-08-23,187.29,Weekly
2021-08-24,187.72285714285712,Weekly
2021-08-25,188.15571428571428,Weekly
2021-08-26,188.5885714285714,Weekly
2021-08-27,189.02142857142857,Weekly
2021-08-28,189.4542857142857,Weekly
2021-08-29,189.88714285714286,Weekly
2021-08-30,190.32,Weekly
2021-08-31,189.48857142857142,Weekly
2021-09-01,188.65714285714284,Weekly
2021-09-02,187.82571428571427,Weekly
2021-09-03,186.99428571428572,Weekly
2021-09-04,186.16285714285715,Weekly
2021-09-05,185.33142857142857,Weekly
2021-09-06,184.5,Weekly
2021-09-07,184.33,Weekly
2021-09-08,184.16,Weekly
2021-09-09,183.99,Weekly
2021-09-10,183.82,Weekly
2021-09-11,183.65,Weekly
2021-09-12,183.48,Weekly
2021-09-13,183.31,Weekly
2021-09-14,184.35,Weekly
2021-09-15,185.39000000000001,Weekly
2021-09-16,186.43,Weekly
2021-09-17,187.47,Weekly
2021-09-18,188.51,Weekly
2021-09-19,189.55,Weekly
2021-09-20,190.59,Weekly
2021-09-21,191.93142857142857,Weekly
2021-09-22,193.27285714285713,Weekly
2021-09-23,194.6142857142857,Weekly
2021-09-24,195.9557142857143,Weekly
2021-09-25,197.29714285714286,Weekly
2021-09-26,198.63857142857142,Weekly
2021-09-27,199.98,Weekly
2021-09-28,199.66142857142856,Weekly
2021-09-29,199.34285714285713,Weekly
2021-09-30,199.0242857142857,Weekly
2021-10-01,198.7057142857143,Weekly
2021-10-02,198.38714285714286,Weekly
2021-10-03,198.06857142857143,Weekly
2021-10-04,197.75,Weekly
2021-10-05,198.15857142857143,Weekly
2021-10-06,198.56714285714287,Weekly
2021-10-07,198.9757142857143,Weekly
2021-10-08,199.3842857142857,Weekly
2021-10-09,199.79285714285714,Weekly
2021-10-10,200.20142857142858,Weekly
2021-10-11,200.61,Weekly
2021-10-12,200.20857142857145,Weekly
2021-10-13,199.80714285714288,Weekly
2021-10-14,199.4057142857143,Weekly
2021-10-15,199.00428571428571,Weekly
2021-10-16,198.60285714285715,Weekly
2021-10-17,198.20142857142858,Weekly
2021-10-18,197.8,Weekly
2021-10-19,197.6957142857143,Weekly
2021-10-20,197.59142857142857,Weekly
2021-10-21,197.48714285714286,Weekly
2021-10-22,197.38285714285715,Weekly
2021-10-23,197.27857142857144,Weekly
2021-10-24,197.1742857142857,Weekly
2021-10-25,197.07,Weekly
2021-10-26,197.74714285714285,Weekly
2021-10-27,198.4242857142857,Weekly
2021-10-28,199.10142857142856,Weekly
2021-10-29,199.77857142857144,Weekly
2021-10-30,200.4557142857143,Weekly
2021-10-31,201.13285714285715,Weekly
2021-11-01,201.81,Weekly
2021-11-02,204.01142857142858,Weekly
2021-11-03,206.21285714285713,Weekly
2021-11-04,208.4142857142857,Weekly
2021-11-05,210.6157142857143,Weekly
2021-11-06,212.81714285714287,Weekly
2021-11-07,215.01857142857142,Weekly
2021-11-08,217.22,Weekly
2021-11-09,218.88,Weekly
2021-11-10,220.54,Weekly
2021-11-11,222.2,Weekly
2021-11-12,223.86,Weekly
2021-11-13,225.52,Weekly
2021-11-14,227.18,Weekly
2021-11-15,228.84,Weekly
2021-11-16,229.9742857142857,Weekly
2021-11-17,231.10857142857142,Weekly
2021-11-18,232.24285714285713,Weekly
2021-11-19,233.37714285714287,Weekly
2021-11-20,234.51142857142858,Weekly
2021-11-21,235.6457142857143,Weekly
2021-11-22,236.78,Weekly
2021-11-23,236.97857142857143,Weekly
2021-11-24,237.17714285714285,Weekly
2021-11-25,237.37571428571428,Weekly
2021-11-26,237.5742857142857,Weekly
2021-11-27,237.77285714285713,Weekly
2021-11-28,237.97142857142856,Weekly
2021-11-29,238.17,Weekly
2021-11-30,236.89857142857142,Weekly
2021-12-01,235.62714285714284,Weekly
2021-12-02,234.35571428571427,Weekly
2021-12-03,233.08428571428573,Weekly
2021-12-04,231.81285714285715,Weekly
2021-12-05,230.54142857142858,Weekly
2021-12-06,229.27,Weekly
2021-12-07,229.51857142857145,Weekly
2021-12-08,229.76714285714286,Weekly
2021-12-09,230.0157142857143,Weekly
2021-12-10,230.2642857142857,Weekly
2021-12-11,230.51285714285714,Weekly
2021-12-12,230.76142857142855,Weekly
2021-12-13,231.01,Weekly
2021-12-14,230.59142857142857,Weekly
2021-12-15,230.17285714285714,Weekly
2021-12-16,229.75428571428571,Weekly
2021-12-17,229.3357142857143,Weekly
2021-12-18,228.91714285714286,Weekly
2021-12-19,228.49857142857144,Weekly
2021-12-20,228.08,Weekly
2021-12-21,227.35000000000002,Weekly
2021-12-22,226.62,Weekly
2021-12-23,225.89000000000001,Weekly
2021-12-24,225.16,Weekly
2021-12-25,224.43,Weekly
2021-12-26,223.7,Weekly
2021-12-27,222.97,Weekly
2021-12-28,224.83,Weekly
2021-12-29,226.69,Weekly
2021-12-30,228.55,Weekly
2021-12-31,230.41,Weekly
2022-01-01,232.27,Weekly
2022-01-02,234.13,Weekly
2022-01-03,235.99,Weekly
2022-01-04,236.1457142857143,Weekly
2022-01-05,236.30142857142857,Weekly
2022-01-06,236.45714285714286,Weekly
2022-01-07,236.61285714285717,Weekly
2022-01-08,236.76857142857145,Weekly
