Date,Close,Symbol,PositionRisk,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,AdjFactor,PositionOptimized,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,MinPosition,TickSize,Decimals,Spread,Commission,CostPerTrade,InstCapital,Exposure
2023-07-12,7201.76,ap,142.61,-0.28,-0.28,-0.28,FALSE,0.029134101988770974,0.007581968546726058,0.7581968546726051,-0.27,-0.1349466197639701,0.5826820397754194,-4.6319127947029894,13.6062271683117,-11.578610148926971,-0.508076092676684,0.008525833279309225,0.11636318890353702,1.64531,0.009259259259259259,Index,1,0.05,0.01,2,5,0,2.5,296.7824074074074,1275.241810592844
2023-07-12,1020.12,aud,38.53,0.9,0.8981148047755899,0.61,TRUE,0.25998312605041046,0.28811480477558993,0.7581968546726051,0.99,0.5431656306669618,5.199662521008209,2.089234170380898,1.8506066613472054,1.9572536481494076,2.3138667004286835,0.00723111631914275,0.06904317185857375,1.64531,0.006944444444444444,Cash,1,0.01,0.01,2,0.3,0,0.15,222.58680555555554,1611.9393095923851
2023-07-12,228.825,audhuf,237,-3999,-3998.70458783063,-5876,TRUE,500.76356957329966,1877.2954121693704,0.7581968546726051,-3400,-6787.309715300331,10015.271391465993,-13.553920707698031,-11.657646772139442,-20,-5.970390076210219,-0.004665163675446671,0.09799625254907667,378.362,0.018518518518518517,Cash,1,800,1,1,0.13,0,0.065,593.5648148148148,3028.5077203210226
2023-07-12,2593.35,ca,896.59,1.8,1.8,1.8,FALSE,0.08937308152883436,0,0.7581968546726051,1.8,1.2121627014361327,1.7874616305766873,13.562950730808735,-0.7063497058826254,12.772631588103215,18.118174768363474,-0.020646436337063534,0.1634907407761619,0.8512,0.027777777777777776,Future,1,0.3,0.1,1,3.5,0,1.75,890.3472222222222,2722.9285829746545
2023-07-12,1031.1,cad,0,0,0,0,FALSE,0.34008087282905036,-0.16,0.7581968546726051,-0.16,-0.07967224160892486,6.801617456581007,-0.23427439757534962,-16.167482389065185,0.16919798551014645,3.244687121440239,-0.0020733026212544914,0.04622395459626197,1.4564,0.006944444444444444,Cash,1,0.01,0.01,2,0.3,0,0.15,222.58680555555554,2407.699725171888
2023-07-12,3332.5,cc,204.32,0.4,0.4274590564017815,0.2,TRUE,0.0871508909715068,0.22745905640178152,0.7581968546726051,0.5,0.5613631710728367,1.743017819430136,6.441278623948542,-2.209943389473228,-2.652326114939175,19.97109005091363,-0.0021881518854680593,0.16882426240042833,1.101406,0.027777777777777776,Future,1,0.2,0.1,1,4,0,2,890.3472222222222,2636.905411469943
2023-07-12,1177.62,chf,174.2,3.14,3.1374590564017817,2.91,TRUE,0.20060708191011656,0.2274590564017814,0.7581968546726051,3.21,1.6998169818950815,4.012141638202331,8.47336477710541,4.733647771054091,-0,20,0.007244123483134857,0.04559215735716483,0.96777,0.006944444444444444,Cash,1,0.01,0.01,2,0.3,0,0.15,222.58680555555554,2441.064631048611
2023-07-12,4.599675,chfpln,303.34,-4732,-4732,-4732,FALSE,462.97661207550453,175.9016702840444,0.7581968546726051,-4500,-4064.591744372955,9259.53224151009,-8.779259336992343,-2.793496096384567,-13.803647145830894,-3.9952153860960973,0.003283878533996365,0.06183474490347252,4.43691,0.018518518518518517,Cash,1,500,1,1,0.00294,0,0.00147,593.5648148148148,4799.605915261739
2023-07-12,75.811,cl,0,0,0,0,FALSE,1.1163912193453345,0,0.7581968546726051,0,0.30117268902455935,22.32782438690669,0.26977343050151426,11.06623418133768,-2.376571285435159,0.8785891377133135,0.013719676780835854,0.28966646370716753,1.101406,0.013888888888888888,Future,1,8,1,3,0.0025,0,0.00125,445.1736111111111,768.4244931459349
2023-07-12,977.07,cnh,68.23,-16.45,-16.45057076986638,-33.51,TRUE,5.3666025890309585,17.059429230133617,0.7581968546726051,-11.01,-65.67825656131104,107.33205178061915,-12.238330577254558,-13.364552741045006,-5.803750606300113,-20,-0.0013296242191245256,0.03391686055329806,7.9899,0.013888888888888888,Cash,1,0.01,0.01,2,0.3,0,0.15,445.1736111111111,6562.718421587852
2023-07-12,85.614,ct,213.41,1160,1160,1160,FALSE,96.78934378359372,150.88117407984842,0.7581968546726051,1359,679.3589966471819,1935.7868756718744,7.018944132590933,-12.9214303624093,15.804561490999152,1.022016058330715,-0.0019603730985888745,0.2366816062647695,1.101406,0.01111111111111111,Future,0.01,600,1,3,0.15,0,0.075,356.13888888888886,752.3586106021387
2023-07-12,4474.84,es,20.46,-0.05,-0.05385244034583528,-0.16,TRUE,0.05440494153637146,0.10614755965416472,0.7581968546726051,-0.02,-0.08577116661814797,1.088098830727429,-1.5765326493514782,-8.17663875193086,-16.581868297709136,18.83016343674044,0.008352400208258004,0.10070035354403886,1.101406,0.013888888888888888,Index,1,0.01,0.01,2,0.5,0,0.25,445.1736111111111,2210.3875281650585
2023-07-12,1016.19,eur,151.17,4.63,4.630040862247929,5.32,TRUE,0.34086871085238735,-0.6899591377520707,0.7581968546726051,4.41,2.770838496634661,6.817374217047747,8.128755759675954,12.503044753190832,-0,17.196128210892176,0.00299111512609862,0.03212975146321804,1,0.006944444444444444,Cash,1,0.01,0.01,2,0.25,0,0.125,222.58680555555554,3463.873752810875
